mic_id,year,stdate,durration,events,involved,fatalmin,fatalmax,fatalmin_pc,fatalmax_pc,full_on_war,mean_democracy,min_democracy,mean_mil_power,min_mil_power,maxdiff_mil_power,mean_pop,total_pop,rivals_rate,major_powers_involved,total_trade,total_trade_pc,mean_dist,min_dist,total_alliances,mean_alliances,min_alliances,total_igos,mean_igos,min_igos
9901,1995,1995-12-01,214,9,2,4,40,4.797083373309028e-8,4.797083373309028e-7,0,-0.0823259201680375,-0.5470750395486523,0.0027155242,8.502754334069719e-8,0.0031601327724566594,41692000,83384000,1,0,2000000,0.02398541686654514,997.3237281751244,997.3237281751244,0,0,0,40,40,40
9906,1995,1995-09-26,151,2,2,0,0,0,0,0,0.20487075674651267,-0.18129312563506708,0.001048150565,1.781736209429678e-7,0.0013338077263790572,5623000,11246000,1,0,0,0,452.29959970148013,452.29959970148013,1,1,1,28,28,28
4003,1996,1996-01-03,1,1,2,0,0,0,0,0,0.2600933357093373,-0.5817235222961842,0.006259149150000001,1.241094928586904e-7,0.007446817790507141,52962500,105925000,0,0,0,0,575.360618109949,575.360618109949,0,0,0,35,35,35
4004,1996,1996-01-30,1,2,2,0,0,0,0,0,-0.010229427618121956,-0.4204352221489967,0.00479024855,1.134090288769769e-7,0.008526090790971124,42727000,85454000,0,0,127000000,1.4861796990193554,1057.8973421586727,1057.8973421586727,0,0,0,19,19,19
4006,1996,1996-05-20,1,1,2,0,0,0,0,0,1.0824269116399585,0.9600841945840093,0.036247220250000003,5.180050885711193e-8,0.06627454619949115,529806500,1059613000,0,0,1076000000,1.015465080175498,1421.8032786521626,1421.8032786521626,0,0,0,49,49,49
4062,1996,1996-07-01,1,1,2,0,0,0,0,0,0.5333605872200657,-0.5320166181229774,0.09934091349999999,4.148777999538808e-7,0.14650596512220004,678922000,1357844000,1,2,69595000000,51.25404685663449,2102.144386564865,2102.144386564865,0,0,0,59,59,59
4063,1996,1996-09-01,19,3,2,0,0,0,0,0,-0.4261290626138075,-0.5320166181229774,0.081123609,7.997864978431303e-8,0.1465063000213502,714448000,1428896000,0,1,3887000000,2.7202819519405192,5222.99078885471,5222.99078885471,0,0,0,52,52,52
4076,1996,1996-06-01,173,4,2,0,0,0,0,0,1.1071588842161413,1.104966696512448,1.20636523e-4,3.05197084398977e-8,2.2930932029156012e-4,2395500,4791000,0,0,2000000,0.4174493842621582,1405.72534355945,1405.72534355945,0,0,0,26,26,26
4092,1996,1996-01-28,136,14,2,0,0,0,0,0,1.584473566595414,0.9944429324531222,0.0100739185,2.5647467980924125e-7,0.01607993652532019,36586000,73172000,1,0,507000000,6.928879899415077,818.4794072846165,818.4794072846165,1,1,1,60,60,60
4095,1996,1996-08-17,1526,69,3,1,1,7.3202690930918624e-9,7.3202690930918624e-9,0,1.4264247251943267,0.9944429324531222,0.009118146905,2.5647467980924125e-7,0.01607993652532019,34151750,136607000,0.5,0,521000000,3.81386019750086,674.4065623093634,530.3337173341101,1,0.5,0,107,53.5,47
4098,1996,1996-03-24,1,1,2,0,0,0,0,0,0.9530786836690273,0.7983039713481,0.037202273,2.9749062512232356e-7,0.05920426250937488,99416500,198833000,0,1,15073000000,75.80733580441878,756.1257092144375,756.1257092144375,0,0,0,40,40,40
4122,1996,1996-09-22,238,2,2,352,750,6.7421325825049325e-6,1.4365339309314485e-5,0,-0.35073217849534,-0.3944065145659529,0.00185705088,1.1673708727070595e-7,0.0030839549629127294,26104500,52209000,1,0,5000000,0.09576892872876323,1660.3602755762336,1660.3602755762336,0,0,0,39,39,39
4124,1996,1996-07-21,895,13,2,20,202,6.542147787118511e-7,6.6075692649896965e-6,0,-0.40580016972780686,-0.5108333700231008,0.001397452005,8.386850610091238e-8,0.002288771531493899,15285500,30571000,1,0,0,0,686.7969314911451,686.7969314911451,0,0,0,26,26,26
4126,1996,1996-02-15,1,2,2,0,0,0,0,0,1.394531835484695,1.190325878406281,0.038200768499999996,4.148777999538808e-7,0.052175032122200045,85653000,171306000,0,1,47428000000,276.8612891550792,1160.0072612944348,1160.0072612944348,0,0,0,62,62,62
4166,1996,1996-02-03,96,4,2,55,227,4.277492611603671e-7,1.7654378596982424e-6,0,-0.16801820000451648,-0.3577852857397574,0.00393342978,6.080833594157537e-8,0.006994113991664059,64290000,128580000,1,0,152000000,1.1821434126613781,730.2354679442975,730.2354679442975,0,0,0,58,58,58
4170,1996,1996-11-17,-15,1,2,0,0,0,0,0,-0.14562578328867407,-0.3070578424247271,0.0021483608500000003,6.109683595324466e-8,0.003084010603164047,33330000,66660000,1,0,0,0,1988.864827217486,1988.864827217486,0,0,0,36,36,36
4190,1996,1996-06-01,1,4,3,0,0,0,0,0,0.2967312498837393,-0.725829404809529,0.0406939892,2.8330712771051376e-7,0.1384121466928723,89304750,357219000,0.5,1,1040000000,2.9113792939345333,5674.067753970826,776.92191273208,0,0,0,67,33.5,30
4192,1996,1996-07-27,37,4,2,0,0,0,0,0,-0.4732267617489901,-0.7550229245488036,0.009240478849999999,3.057050856505071e-7,0.012180987294914349,40867500,81735000,1,0,0,0,695.7067534375333,695.7067534375333,0,0,0,34,34,34
4206,1996,1996-09-05,896,9,2,0,0,0,0,0,0.1197100039521593,-0.7550229245488036,0.01118992885,3.057050856505071e-7,0.016079887294914347,41652000,83304000,0,0,239000000,2.8690098914818014,1264.4721585843258,1264.4721585843258,0,0,0,34,34,34
4271,1996,1996-08-30,67,13,3,1,25,2.7374835408802103e-9,6.843708852200526e-8,0,0.49359666253468837,-0.7550229245488036,0.04376662235,3.057050856505071e-7,0.13841212429491434,91324750,365299000,0,2,22000000,0.06022463789936463,7624.523571415476,4096.50763660363,0,0,0,58,29,28
4319,1996,1996-12-15,151,5,2,47,107,4.145351913917799e-6,9.437290527429882e-6,0,0.038380581157069923,-0.16808382591985377,0.00106024656,1.777179825719567e-7,0.0013458582820174282,5669000,11338000,1,0,0,0,452.29959970148013,452.29959970148013,1,1,1,28,28,28
4028,1997,1997-04-23,9,2,2,0,0,0,0,0,0.24903454014422877,-0.5632260363688806,0.07743343225,7.633814109102779e-8,0.1492538736618589,658632500,1317265000,0,1,1299000000,0.9861341491651262,2853.408407349903,2853.408407349903,0,0,0,47,47,47
4089,1997,1997-10-25,1,1,2,0,0,0,0,0,-0.7091386375404548,-0.855051238712029,0.079930454,4.6446372115426716e-7,0.14925348553627885,633287500,1266575000,0,1,710000000,0.5605668831297002,810.0183987811242,810.0183987811242,1,1,1,25,25,25
4096,1997,1997-08-25,121,1,2,0,0,0,0,0,0.7109917474939504,0.6223511804645965,0.028245593625000003,8.96837044534413e-8,0.05600375631629555,76269500,152539000,0,1,275000000,1.8028176400789306,1649.220997805013,1649.220997805013,1,1,1,35,35,35
4097,1997,1997-03-13,1,1,2,0,0,0,0,0,0.8822318468887023,0.7959079496985526,4.2680005000000004e-4,1.3057605022831052e-7,5.675079739497717e-4,2960500,5921000,0,0,17000000,2.8711366323256207,152.7365639472314,152.7365639472314,0,0,0,32,32,32
4123,1997,1997-09-27,36,4,2,0,0,0,0,0,0.07123734786733366,-0.22100447229670966,0.00115506304,8.326693251533743e-8,0.0017942874330674847,18850500,37701000,0,0,3000000,0.07957348611442668,780.1474839490285,780.1474839490285,0,0,0,34,34,34
4130,1997,1997-01-01,12,2,2,0,0,0,0,0,-0.03681576963114927,-0.4560547384748759,0.0027644720500000003,8.69262231621205e-8,0.003103702473776838,44023500,88047000,1,0,0,0,997.3237281751244,997.3237281751244,0,0,0,41,41,41
4135,1997,1997-08-15,261,10,2,4,13,5.624455130909193e-8,1.8279479175454878e-7,0,0.4246350440635446,-0.33326975415443494,0.00424752175,1.0646821034613922e-7,0.007375317331789654,35559000,71118000,0,0,277000000,3.894935178154616,539.1039066366059,539.1039066366059,0,0,0,30,30,30
4144,1997,1997-05-13,160,4,2,0,0,0,0,0,0.7580045270617752,0.39879463338531956,0.002455523,1.35715551269952e-7,0.00330738798444873,18154000,36308000,1,0,159000000,4.379200176269693,1328.2833025229802,1328.2833025229802,1,1,1,65,65,65
4150,1997,1997-08-01,1,1,2,0,0,0,0,0,1.2037358807458713,0.8565933367218054,3.8931282050000003e-4,7.218834743748218e-8,7.591326616525625e-4,5373500,10747000,0,0,8000000,0.744393784311901,347.28024703728596,347.28024703728596,1,1,1,32,32,32
4171,1997,1997-04-24,36,5,2,0,0,0,0,0,1.0940498586459428,1.0049970818434448,4.19262e-4,8.723089634566766e-8,4.5889513910365434e-4,5344500,10689000,0,0,79000000,7.3907755636635795,240.32189110220574,240.32189110220574,1,1,1,56,56,56
4176,1997,1997-05-25,1,1,2,0,0,0,0,0,0.1277475189034637,-0.5441372767163769,0.02861233405,5.51609479486716e-8,0.056003790839052055,84618500,169237000,0,1,29000000,0.171357327298404,3370.545482497966,3370.545482497966,0,0,0,19,19,19
4193,1997,1997-10-10,293,21,2,0,0,0,0,0,1.6148041674892515,0.9342503153668403,0.01025785675,2.580723507726096e-7,0.016450563927649226,37133500,74267000,1,0,727000000,9.789004537681608,818.4794072846165,818.4794072846165,1,1,1,61,61,61
4203,1997,1997-06-01,414,8,2,5,5,1.389738173328145e-7,1.389738173328145e-7,0,-0.7438259363561532,-1.6732782523595564,0.0056186552,8.289472215481679e-8,0.009870790905277847,17989000,35978000,1,0,195000000,5.419978875979766,1066.3403865657,1066.3403865657,1,1,1,39,39,39
4205,1997,1997-09-29,1,2,2,0,0,0,0,0,-0.19710263128681121,-0.7257155927185299,0.009352826849999999,2.7924388251404826e-7,0.012791826756117486,40935500,81871000,1,0,0,0,695.7067534375333,695.7067534375333,0,0,0,34,34,34
4216,1997,1997-10-03,1,1,2,0,0,0,0,0,0.9368743085066478,0.3315103301449075,0.076172513,2.107639305367911e-7,0.13955270923606947,164297500,328595000,0,1,38000000,0.11564387772181561,11407.68894842247,11407.68894842247,0,0,0,34,34,34
4226,1997,1997-09-01,1,1,2,0,0,0,0,0,0.36325227050716535,-0.855051238712029,0.030878653,4.071248189242108e-7,0.05114994087518107,74237500,148475000,0,1,493000000,3.320424313857552,1292.5452661317534,1292.5452661317534,0,0,0,23,23,23
4230,1997,1997-06-27,1,1,2,0,0,0,0,0,0.22463492888398573,-0.044056814577747634,0.00179414185,2.333142115693121e-7,0.002472197385788431,7547500,15095000,1,0,0,0,368.4564324912671,368.4564324912671,0,0,0,28,28,28
4246,1997,1997-10-11,5,1,2,52,200,3.6328070420567276e-6,1.397233477714126e-5,0,-0.1047511827154048,-0.24270165005287106,9.31883625e-4,1.312074163713372e-7,0.0015178073925836285,7157000,14314000,0,0,14000000,0.9780634343998882,554.6791015829051,554.6791015829051,0,0,0,38,38,38
4251,1997,1997-05-27,288,23,4,52,202,3.8564510267800856e-7,1.4980828988645717e-6,0,-0.04270924075170353,-0.3342517086419015,0.001992125125,5.7929229900632344e-8,0.007026643770770099,33709750,134839000,0,0,10000000,0.07416251974577089,1204.608547961839,124.9322347914716,2,1,1,98,49,47
4272,1997,1997-01-01,61,4,2,0,0,0,0,0,-0.5563775503086976,-0.7257155927185299,0.0040045964,1.1584550027639581e-6,0.005912389244997236,11493000,22986000,1,0,0,0,554.4279567497431,554.4279567497431,1,1,1,46,46,46
4273,1997,1997-10-07,2016,268,14,3604,6336,3.939792450334456e-6,6.926338780610187e-6,1,0.3328239877565419,-1.6732417153009174,0.014455930725,2.5569929506933746e-7,0.13955266430070493,38115375,914769000,0.25,4,4046000000,4.422974543300002,4132.104921807818,554.4279567497431,2,0.16666666666666666,0,384,32,27
4337,1997,1997-05-20,-18,1,2,0,0,0,0,0,0.6328803227558739,0.3315103301449075,0.014621464,2.580723507726096e-7,0.016450563927649226,62219500,124439000,0,0,935000000,7.5137215824620895,1693.3767682180767,1693.3767682180767,0,0,0,40,40,40
4111,1998,1998-08-05,1,1,2,0,0,0,0,0,1.0282549564812897,0.7930688523229811,0.02580281215,1.4365936468646864e-7,0.05125725034063531,74929000,149858000,0,1,580000000,3.870330579615369,842.6755232909512,842.6755232909512,0,0,0,35,35,35
4117,1998,1998-04-01,1,3,2,0,0,0,0,0,0.8924267952159526,0.8032812800318103,1.56393725e-4,1.2866779617834395e-7,2.0187977220382166e-4,1615000,3230000,0,0,0,0,929.7834816849286,929.7834816849286,0,0,0,38,38,38
4128,1998,1998-10-28,5,2,2,0,0,0,0,0,0.2870762370391686,-0.5103118533706359,0.07991133225,7.724068463478833e-8,0.15418834275931537,664321000,1328642000,0,1,1716000000,1.2915442986146757,2853.408407349903,2853.408407349903,0,0,0,49,49,49
4137,1998,1998-02-01,482,426,20,250,400,2.5800565754805873e-7,4.128090520768939e-7,1,0.8387764554048596,-0.059053349506837716,0.009635576978055557,1.9167488953652345e-7,0.14151666832511045,26915861.111111112,968971000,0,4,0,0,1876.7569191059872,320.7038086029031,0,0,0,553,30.72222222222222,21
4147,1998,1998-07-17,1,1,2,0,0,0,0,0,1.3431435761323605,1.17865025379628,3.3847212e-4,7.356478521218432e-8,3.943083352147878e-4,4324000,8648000,0,0,189000000,21.85476410730805,343.83908300693844,343.83908300693844,1,1,1,57,57,57
4160,1998,1998-09-01,38,8,2,2,50,2.2958949398475527e-8,5.739737349618881e-7,0,-0.12163129401185005,-0.5852671324497074,0.0068724216,5.615023883113234e-8,0.012545754849761169,43556000,87112000,1,0,0,0,1622.8563259251266,1622.8563259251266,0,0,0,29,29,29
4175,1998,1998-02-13,1,1,2,2,10,1.78491744756805e-7,8.92458723784025e-7,0,0.2185180588247739,-0.16901316340906541,9.99756555e-4,1.689942104576868e-7,0.0012958476057895424,5602500,11205000,1,0,0,0,452.29959970148013,452.29959970148013,1,1,1,31,31,31
4187,1998,1998-06-01,1,1,2,0,0,0,0,0,-0.19608924779995382,-0.2574338593851812,5.5298471e-4,2.7523462398658094e-7,9.842390153760134e-4,2100000,4200000,1,0,0,0,566.9984947425,566.9984947425,0,0,0,21,21,21
4189,1998,1998-07-01,44,1,2,0,0,0,0,0,0.7844702147209142,0.39921954405307364,0.0024528245499999997,1.326100899302335e-7,0.0032881997899100695,18486000,36972000,1,0,177000000,4.787406686140863,1328.2833025229802,1328.2833025229802,1,1,1,67,67,67
4217,1998,1998-08-20,1,1,2,0,0,0,0,0,0.601496925579362,-0.44114702554216906,0.07198104305,8.64281811112682e-8,0.14151677357181888,151160000,302320000,0,1,10000000,0.03307753373908441,11452.224691622214,11452.224691622214,0,0,0,35,35,35
4227,1998,1998-08-20,1,1,2,0,0,0,0,0,0.5294368721255928,-0.5852671324497074,0.0713579461,5.615023883113234e-8,0.14151680384976117,147691000,295382000,0,1,26000000,0.08802161269136237,12432.403714809343,12432.403714809343,0,0,0,21,21,21
4228,1998,1998-08-01,11,5,2,0,0,0,0,0,0.10390085993663684,-0.5852671324497074,0.026228213099999998,5.615023883113234e-8,0.051257337849761164,84394000,168788000,0,1,22000000,0.13034101950375618,3370.545482497966,3370.545482497966,0,0,0,20,20,20
4248,1998,1998-11-03,150,6,2,0,0,0,0,0,-0.20703421246197207,-0.44114702554216906,0.0018414309000000001,8.64281811112682e-8,0.002445139671818889,24423000,48846000,1,0,0,0,1700.4384406248087,1700.4384406248087,0,0,0,46,46,46
4250,1998,1998-03-01,192,6,2,13,37,1.0769256258594695e-7,3.065096012061567e-7,0,0.0046948575823485775,-0.0010793070561981252,0.00378221354,6.28585194861337e-8,0.0066886493414805145,60357000,120714000,1,0,140000000,1.1597660586178902,730.2354679442975,730.2354679442975,0,0,0,60,60,60
4254,1998,1998-09-01,1,1,2,0,0,0,0,0,0.9733359576557605,0.30253103861062813,0.070850607215,6.915019879969992e-8,0.1415167908498012,138347000,276694000,0,1,82000000,0.29635626359805417,7812.788514381471,7812.788514381471,0,0,0,26,26,26
4258,1998,1998-05-01,756,26,2,58004,94540,9.174073956916459e-4,0.0014952709328440832,1,0.06038023893160127,-0.2574338593851812,0.002456059525,2.7523462398658094e-7,0.003927329565376013,31613000,63226000,1,0,0,0,704.695671113337,704.695671113337,0,0,0,29,29,29
4291,1998,1998-10-01,1,2,2,0,0,0,0,0,0.10311459808077061,-0.6923638082627699,0.010314284350000001,2.6862497228200614e-7,0.016509473375027717,39906000,79812000,1,0,495000000,6.202074875958503,776.92191273208,776.92191273208,0,0,0,37,37,37
4339,1998,1998-08-02,1413,50,8,547,6665,2.1270142474958004e-6,2.5916910346543893e-5,1,-0.05100386504487488,-0.4167998282499591,0.00120565797625,6.021386104894425e-8,0.003187267186138951,16073000,257168000,0.25,0,9000000,0.03499657811236235,2197.3054518909385,1660.3602755762336,0,0,0,288,36,28
9902,1998,1998-12-10,296,14,2,13,59,1.1601963409192325e-6,5.2655064703257475e-6,0,0.2185180588247739,-0.16901316340906541,9.99756555e-4,1.689942104576868e-7,0.0012958476057895424,5602500,11205000,1,0,0,0,452.29959970148013,452.29959970148013,1,1,1,31,31,31
4088,1999,1999-02-01,426,19,4,0,0,0,0,0,0.4247155952188416,-0.5403564519622215,0.11719844925,1.2436925636900693e-7,0.15755557563074363,707941750,2831767000,1,3,171910000000,60.707678280027984,6987.319619661675,1724.1191546774114,0,0,0,57,28.5,5
4125,1999,1999-06-16,33,2,2,0,0,0,0,0,0.3425653572382269,-0.8549312875164385,0.07621327935,4.184696945405451e-7,0.14250757153030547,149960000,299920000,0,1,12000000,0.04001066951186983,12051.977663996471,12051.977663996471,0,0,0,16,16,16
4138,1999,1999-01-12,1,1,2,3,3,2.83245999150262e-8,2.83245999150262e-8,0,0.3113186954374404,-0.562730260914984,0.00622747765,1.185837879584593e-7,0.007216416416212041,52957500,105915000,0,0,548000000,5.173960251144786,575.360618109949,575.360618109949,0,0,0,38,38,38
4140,1999,1999-12-03,212,9,2,0,0,0,0,0,1.095928103831981,1.0184968850974143,4.0007298e-4,7.63840340218712e-8,4.2288521596597813e-4,5627000,11254000,0,0,122000000,10.840590012440021,240.32189110220574,240.32189110220574,1,1,1,56,56,56
4161,1999,1999-05-16,1,1,2,0,0,0,0,0,-0.08853735269801735,-0.5435630977972932,0.0085649573,1.8644161839164348e-7,0.013042368558381609,44359500,88719000,1,0,0,0,1622.8563259251266,1622.8563259251266,0,0,0,29,29,29
4180,1999,1999-05-14,60,2,2,0,0,0,0,0,0.5205996638820691,-0.5403564519622215,0.1029251055,3.817597011975811e-7,0.1575553182402988,696671500,1393343000,1,2,99782000000,71.6133787588555,2102.144386564865,2102.144386564865,0,0,0,62,62,62
4188,1999,1999-01-16,1,1,2,0,0,0,0,0,0.29590062593424143,0.23061971599865325,0.0031450796999999996,7.73501235780342e-8,0.004725628449876422,45322000,90644000,0,0,19000000,0.20961122633599577,1168.0361983504508,1168.0361983504508,1,1,1,45,45,45
4201,1999,1999-09-24,551,19,4,3,27,1.3878801056639387e-8,1.2490920950975447e-7,0,-0.28229449055867495,-0.7154716181920894,0.015655383475,1.2168144173040546e-7,0.05147656931855827,54039250,216157000,0,1,21000000,0.09715160739647571,2063.023844679001,755.5022068600355,0,0,0,40,20,20
4208,1999,1999-09-29,1,1,2,0,0,0,0,0,0.12106890994279168,-0.7254773048260224,0.0112707382,2.745508864142539e-7,0.016377534449113586,43998000,87996000,0,0,0,0,1264.4721585843258,1264.4721585843258,0,0,0,33,33,33
4212,1999,1999-11-17,484,5,2,0,0,0,0,0,0.6822337348138618,0.6207242978936687,0.02596574377,9.085028765481422e-8,0.051476600149712344,76101000,152202000,0,1,114000000,0.7490046122915599,1649.220997805013,1649.220997805013,1,1,1,36,36,36
4223,1999,1999-07-18,431,12,2,74,127,6.43261789293516e-8,1.1039763140577909e-7,0,0.5042644831595078,-0.19347985947390545,0.040756047,8.726586840498651e-8,0.06821870973413159,575193500,1150387000,1,0,239000000,0.20775617248804099,689.485398219677,689.485398219677,0,0,0,63,63,63
4252,1999,1999-08-14,5,1,2,502,1000,1.7689759672986117e-5,3.5238565085629714e-5,0,-0.18672532848242446,-0.3799439799245641,9.168966200000001e-4,8.21076212854181e-8,0.0012396624923787147,14189000,28378000,1,0,2000000,0.07047713017125942,377.40253581263954,377.40253581263954,0,0,0,33,33,33
4256,1999,1999-04-01,1,3,2,0,0,0,0,0,0.3819455495159694,0.35215789577800855,2.1804099000000002e-4,5.057069323722705e-8,2.384913893067628e-4,3823500,7647000,0,0,2000000,0.2615404733882568,362.8794072278812,362.8794072278812,1,1,1,38,38,38
4260,1999,1999-10-03,3,2,2,0,0,0,0,0,0.9926067315811513,0.9605172531021061,0.002568324912,6.599406315789474e-8,0.0050801589059368425,12280500,24561000,1,0,0,0,1047.031045853739,1047.031045853739,1,1,1,47,47,47
4302,1999,1999-08-13,1,1,2,0,0,0,0,0,0.2811260461058833,0.21009419643375807,3.1498299e-4,6.741980204778158e-8,4.323585401979522e-4,5145000,10290000,0,0,2000000,0.19436345966958213,477.89031804961905,477.89031804961905,1,1,1,38,38,38
4330,1999,1999-10-30,1,1,2,0,0,0,0,0,0.2995270200731589,-0.454858249416439,0.0065412931,7.560877857469042e-8,0.007453134591221425,76579500,153159000,0,0,256000000,1.6714656011073459,1754.6973026915814,1754.6973026915814,0,0,0,33,33,33
4335,1999,1999-06-24,1,5,5,0,0,0,0,0,1.3345012747999643,0.743743171734055,0.049796560405666664,1.3998148387096774e-7,0.14250785001851612,120421166.66666667,722527000,0,4,9326000000,12.907476121999593,4683.499549571184,1646.0717364118957,0,0,0,158,52.666666666666664,41
4342,1999,1999-04-08,12,14,6,0,0,0,0,0,1.3252326085627746,0.743743171734055,0.0310936284375,2.498674060964819e-7,0.0514764411325939,90349750,722798000,0,5,7014000000,9.70395601537359,1877.0248422579307,1561.9529961070123,0,0,0,219,54.75,48
9887,1999,1999-05-22,103,3,2,51,121,1.7971668193671155e-6,4.263866375361196e-6,0,-0.18672532848242446,-0.3799439799245641,9.168966200000001e-4,8.21076212854181e-8,0.0012396624923787147,14189000,28378000,1,0,2000000,0.07047713017125942,377.40253581263954,377.40253581263954,0,0,0,33,33,33
4151,2000,2000-02-25,-23,2,2,0,0,0,0,0,1.0788734903415402,0.9362671867298021,4.318682625e-4,7.411100658761529e-8,8.436796989934125e-4,5813000,11626000,0,0,13000000,1.1181833820746603,347.28024703728596,347.28024703728596,1,1,1,41,41,41
4152,2000,2000-12-28,137,2,2,0,0,0,0,0,1.0788734903415402,0.9362671867298021,4.318682625e-4,7.411100658761529e-8,8.436796989934125e-4,5813000,11626000,0,0,13000000,1.1181833820746603,347.28024703728596,347.28024703728596,1,1,1,41,41,41
4156,2000,2000-06-04,-2,4,2,0,0,0,0,0,1.1005025804478321,1.0277463027195386,5.9000390999999994e-5,1.4958906474820143e-7,6.222905093525179e-5,639000,1278000,0,0,9000000,7.042253521126761,348.2856940790719,348.2856940790719,1,1,1,43,43,43
4186,2000,2000-03-27,1,5,6,0,0,0,0,0,1.2604678498443245,0.8197843541055042,0.01900062414,1.9487252819548873e-7,0.1426874651274718,48043800,480438000,0,1,0,0,4718.015033563283,720.7591255377281,0,0,0,169,33.8,28
4197,2000,2000-11-01,1,4,3,0,0,0,0,0,1.1869251569159225,0.7706379203294427,0.064232068,3.5032099446009774e-7,0.14268730967900553,150843000,603372000,0,3,11208000000,18.5756050993417,8129.465390443334,7166.233355793368,0,0,0,109,54.5,54
4210,2000,2000-05-01,276,4,2,0,0,0,0,0,1.5468247116709966,0.9182659717505496,0.009196621700000001,2.2003467435539338e-7,0.014652108965325645,38618000,77236000,1,0,822000000,10.642705474131235,818.4794072846165,818.4794072846165,1,1,1,62,62,62
4218,2000,2000-03-23,1,2,2,0,0,0,0,0,0.2076736006228907,-0.9060958223608789,0.016845185,4.993054820254462e-7,0.023388966694517975,35441500,70883000,1,0,15000000,0.21161632549412412,193.84430147916916,193.84430147916916,0,0,0,24,24,24
4220,2000,2000-10-17,24,3,2,0,0,0,0,0,1.1806534493989285,0.7706379203294427,0.0970808625,3.5032099446009774e-7,0.14268730967900553,212645500,425291000,0,2,10533000000,24.766571594508232,9092.6974250933,9092.6974250933,0,0,0,54,54,54
4221,2000,2000-09-11,1,4,2,0,0,0,0,0,0.8444519460399962,0.7706379203294427,0.033063197,2.2003467435539338e-7,0.051473844965325644,106762500,213525000,0,1,4235000000,19.833743121414354,1796.678654413054,1796.678654413054,0,0,0,48,48,48
4229,2000,2000-08-08,1,1,2,0,0,0,0,0,0.8098310316556372,0.7998777092057702,0.001321762465,1.9487252819548873e-7,0.002073248827471805,6876500,13753000,0,0,0,0,388.2538483763654,388.2538483763654,0,0,0,25,25,25
4232,2000,2000-04-03,25,2,2,0,0,0,0,0,0.23967974606631515,-0.18383931032288325,0.001050298815,1.8037673907421775e-7,0.0013948533232609258,5627000,11254000,1,0,0,0,452.29959970148013,452.29959970148013,1,1,1,33,33,33
4253,2000,2000-05-05,38,5,2,52,200,1.7620548270136558e-6,6.777133950052522e-6,0,-0.1272271115417495,-0.2612182969609144,0.001027782435,1.0583642441484546e-7,0.0012370259635755853,14755500,29511000,1,0,11000000,0.37274236725288873,377.40253581263954,377.40253581263954,0,0,0,34,34,34
4257,2000,2000-09-22,246,8,2,1,1,9.44822373393802e-8,9.44822373393802e-8,0,0.2521655978499972,0.18064686557882217,3.4575717e-4,8.901191502853519e-8,4.106817480849715e-4,5292000,10584000,0,0,0,0,477.89031804961905,477.89031804961905,1,1,1,41,41,41
4261,2000,2000-10-12,10,2,2,0,0,0,0,0,1.2901487937396348,0.9896286090108551,0.07370923545,1.9573069507654118e-7,0.14268746426930493,151263500,302527000,0,1,24970000000,82.5380875095446,2484.569831575957,2484.569831575957,1,1,1,49,49,49
4298,2000,2000-09-26,1,3,3,0,0,0,0,0,1.1123785553885155,0.8197843541055042,0.036950200577499995,1.9487252819548873e-7,0.1426874651274718,76027500,304110000,0.5,1,0,0,4555.3253238010175,368.4564324912671,0,0,0,62,31,28
4343,2000,2000-11-24,4,74,19,0,0,0,0,0,1.0055511318776187,-0.5925997605970921,0.003994591168083333,1.1690984098228663e-7,0.05147394809015902,15436416.666666666,555711000,0,1,0,0,1721.4900806580465,327.6959495643609,0,0,0,515,28.61111111111111,18
9009,2000,2000-01-01,1,1,2,0,0,0,0,0,-0.3380174284113162,-0.7154716181920894,0.0031596055499999998,2.0712333107316772e-7,0.0033599546766689267,20270500,40541000,1,0,218000000,5.3772723909129025,1105.067485009832,1105.067485009832,1,1,1,39,39,39
9889,2000,2000-05-05,38,2,2,4,180,1.3554267900105046e-7,6.099420555047271e-6,0,-0.1272271115417495,-0.2612182969609144,0.001027782435,1.0583642441484546e-7,0.0012370259635755853,14755500,29511000,1,0,11000000,0.37274236725288873,377.40253581263954,377.40253581263954,0,0,0,34,34,34
4235,2001,2001-02-05,1,1,2,0,0,0,0,0,0.22809942797642163,-0.21682020737163565,0.00106759102,1.7711110837134755e-7,0.0014363710888916287,5662500,11325000,1,0,0,0,452.29959970148013,452.29959970148013,1,1,1,35,35,35
4238,2001,2001-02-14,1,1,2,0,0,0,0,0,1.4998236288792322,0.7872360531977906,0.027588984400000002,3.6907793531236155e-7,0.05351158192206469,75245000,150490000,0,1,958000000,6.365871486477507,1646.0717364118957,1646.0717364118957,0,0,0,62,62,62
4239,2001,2001-02-14,57,3,2,0,0,0,0,0,1.1716155017946703,0.7872360531977906,0.0502859745,3.701169336762381e-7,0.053511580883066324,136562500,273125000,0,2,4667000000,17.08741418764302,7491.160520296217,7491.160520296217,0,0,0,56,56,56
4242,2001,2001-10-18,710,28,2,0,0,0,0,0,0.6905424965859932,0.593848939974196,0.026995260195000002,1.0911294801641587e-7,0.053511841887051985,75181000,150362000,0,1,176000000,1.170508506138519,1649.220997805013,1649.220997805013,1,1,1,38,38,38
4259,2001,2001-02-01,29,2,2,0,0,0,0,0,1.045119756909582,1.008857533827028,4.20483875e-4,8.045487823734055e-8,4.2461375512176265e-4,5852000,11704000,0,0,50000000,4.272043745727956,240.32189110220574,240.32189110220574,1,1,1,61,61,61
