County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Ballots Counted,Official Voter Turnout
Montgomery,DAYTON 3-E,ABY,West,Dayton,624,124,19.87%
Montgomery,DAYTON 3-F,ABZ,West,Dayton,982,431,43.89%
Montgomery,DAYTON 3-G,ACA,West,Dayton,920,173,18.80%
Montgomery,DAYTON 3-H,ACB,West,Dayton,921,204,22.15%
Montgomery,DAYTON 3-I,ACC,West,Dayton,"1,107",444,40.11%
Montgomery,DAYTON 3-J,ACD,West,Dayton,"1,172",334,28.50%
Montgomery,DAYTON 3-K,ACE,West,Dayton,"1,142",488,42.73%
Montgomery,DAYTON 3-L,ACF,West,Dayton,"1,037",447,43.11%
Montgomery,DAYTON 4-A,ACK,West,Dayton,939,255,27.16%
Montgomery,DAYTON 4-B,ACL,West,Dayton,927,184,19.85%
Montgomery,DAYTON 4-C,ACO,West,Dayton,825,245,29.70%
Montgomery,DAYTON 5-A,ACR,West,Dayton,739,160,21.65%
Montgomery,DAYTON 5-C,ACT,West,Dayton,661,132,19.97%
Montgomery,DAYTON 5-D,ACU,West,Dayton,937,182,19.42%
Montgomery,DAYTON 5-B,ACW,West,Dayton,756,212,28.04%
Montgomery,DAYTON 6-A,ADA,West,Dayton,930,199,21.40%
Montgomery,DAYTON 6-B,ADB,West,Dayton,931,166,17.83%
Montgomery,DAYTON 6-C,ADC,West,Dayton,859,145,16.88%
Montgomery,DAYTON 7-A,ADJ,West,Dayton,842,142,16.86%
Montgomery,DAYTON 7-B,ADK,West,Dayton,478,165,34.52%
Montgomery,DAYTON 8-A,ADO,West,Dayton,"1,053",354,33.62%
Montgomery,DAYTON 8-B,ADP,West,Dayton,"1,170",368,31.45%
Montgomery,DAYTON 8-C,ADQ,West,Dayton,"1,099",370,33.67%
Montgomery,DAYTON 8-D,ADS,West,Dayton,"1,148",295,25.70%
Montgomery,DAYTON 9-A,ADY,West,Dayton,"1,049",540,51.48%
Montgomery,DAYTON 9-B,ADZ,West,Dayton,"1,074",403,37.52%
Montgomery,DAYTON 9-C,AEA,West,Dayton,"1,099",497,45.22%
Montgomery,DAYTON 9-D,AEC,West,Dayton,"1,028",291,28.31%
Montgomery,DAYTON 10-A,AEH,West,Dayton,852,331,38.85%
Montgomery,DAYTON 10-C,AEJ,West,Dayton,691,237,34.30%
Montgomery,DAYTON 10-D,AEK,West,Dayton,834,292,35.01%
Montgomery,DAYTON 10-B,AEM,West,Dayton,712,282,39.61%
Montgomery,DAYTON 10-E,AEN,West,Dayton,789,274,34.73%
Montgomery,DAYTON 11-A,AEQ,West,Dayton,598,194,32.44%
Montgomery,DAYTON 11-B,AER,West,Dayton,971,129,13.29%
Montgomery,DAYTON 11-C,AET,West,Dayton,847,192,22.67%
Montgomery,DAYTON 11-D,AEU,West,Dayton,990,257,25.96%
Montgomery,DAYTON 12-A,AEZ,West,Dayton,"1,058",332,31.38%
Montgomery,DAYTON 12-B,AFA,West,Dayton,732,284,38.80%
Montgomery,DAYTON 12-D,AFC,West,Dayton,940,156,16.60%
Montgomery,DAYTON 12-C,AFE,West,Dayton,"1,019",228,22.37%
Montgomery,DAYTON 13-A,AFH,West,Dayton,775,176,22.71%
Montgomery,DAYTON 13-B,AFI,West,Dayton,717,65,9.07%
Montgomery,DAYTON 14-A,AFO,West,Dayton,934,259,27.73%
Montgomery,DAYTON 14-B,AFP,West,Dayton,656,71,10.82%
Montgomery,DAYTON 14-C,AFQ,West,Dayton,849,158,18.61%
Montgomery,DAYTON 14-D,AFR,West,Dayton,"1,169",245,20.96%
Montgomery,DAYTON 15-A,AFX,West,Dayton,889,208,23.40%
Montgomery,DAYTON 15-B,AFY,West,Dayton,"1,048",256,24.43%
Montgomery,DAYTON 15-C,AFZ,West,Dayton,680,148,21.76%
Montgomery,DAYTON 15-D,AGA,West,Dayton,758,195,25.73%
Montgomery,DAYTON 16-A,AGG,West,Dayton,828,223,26.93%
Montgomery,DAYTON 16-B,AGH,West,Dayton,752,142,18.88%
Montgomery,DAYTON 16-C,AGI,West,Dayton,818,148,18.09%
Montgomery,DAYTON 16-D,AGJ,West,Dayton,"1,134",401,35.36%
Montgomery,DAYTON 16-E,AGK,West,Dayton,769,217,28.22%
Montgomery,DAYTON 17-A,AGO,West,Dayton,685,153,22.34%
Montgomery,DAYTON 17-C,AGQ,West,Dayton,"1,039",210,20.21%
Montgomery,DAYTON 17-D,AGR,West,Dayton,792,132,16.67%
Montgomery,DAYTON 17-B,AGS,West,Dayton,"1,021",184,18.02%
Montgomery,DAYTON 18-A,AGZ,West,Dayton,679,170,25.04%
Montgomery,DAYTON 18-B,AHA,West,Dayton,885,313,35.37%
Montgomery,DAYTON 18-C,AHB,West,Dayton,937,141,15.05%
Montgomery,DAYTON 18-D,AHC,West,Dayton,813,175,21.53%
Montgomery,DAYTON 19-A,AHH,West,Dayton,628,57,9.08%
Montgomery,DAYTON 19-B,AHI,West,Dayton,994,187,18.81%
Montgomery,DAYTON 19-C,AHJ,West,Dayton,749,186,24.83%
Montgomery,DAYTON 20-A,AHO,West,Dayton,"1,097",421,38.38%
Montgomery,DAYTON 20-B,AHP,West,Dayton,"1,178",416,35.31%
Montgomery,DAYTON 20-C,AHQ,West,Dayton,857,296,34.54%
Montgomery,DAYTON 20-D,AHR,West,Dayton,824,318,38.59%
Montgomery,DAYTON 21-A,AHW,West,Dayton,876,140,15.98%
Montgomery,DAYTON 21-B,AHX,West,Dayton,894,132,14.77%
Montgomery,DAYTON 21-C,AHY,West,Dayton,918,260,28.32%
Montgomery,DAYTON 22-A,AID,West,Dayton,"1,223",384,31.40%
Montgomery,DAYTON 22-B,AIE,West,Dayton,785,314,40.00%
Montgomery,DAYTON 22-C,AIF,West,Dayton,"1,373",405,29.50%
Montgomery,ENGLEWOOD-A,AIM,West,Dayton,966,484,50.10%
Montgomery,ENGLEWOOD-B,AIN,West,Dayton,997,414,41.52%
Montgomery,ENGLEWOOD-C,AIO,West,Dayton,"1,046",348,33.27%
Montgomery,ENGLEWOOD-D,AIP,West,Dayton,"1,205",472,39.17%
Montgomery,ENGLEWOOD-E,AIQ,West,Dayton,"1,078",472,43.78%
Montgomery,ENGLEWOOD-F,AIR,West,Dayton,922,409,44.36%
Montgomery,ENGLEWOOD-G,AIS,West,Dayton,951,486,51.10%
Montgomery,ENGLEWOOD-H,AIT,West,Dayton,779,378,48.52%
Montgomery,ENGLEWOOD-J,AIV,West,Dayton,960,385,40.10%
Montgomery,ENGLEWOOD-I,AIX,West,Dayton,750,344,45.87%
Montgomery,HUBER HEIGHTS 1-A,AJA,West,Dayton,"1,086",360,33.15%
Montgomery,HUBER HEIGHTS 1-B,AJB,West,Dayton,"1,289",592,45.93%
Montgomery,HUBER HEIGHTS 1-C,AJC,West,Dayton,"1,143",305,26.68%
Montgomery,HUBER HEIGHTS 1-D,AJD,West,Dayton,"1,127",512,45.43%
Montgomery,HUBER HEIGHTS 2-A,AJI,West,Dayton,"1,126",443,39.34%
Montgomery,HUBER HEIGHTS 2-B,AJJ,West,Dayton,"1,138",477,41.92%
Montgomery,HUBER HEIGHTS 3-A,AJN,West,Dayton,834,320,38.37%
Montgomery,HUBER HEIGHTS 3-B,AJO,West,Dayton,947,227,23.97%
Montgomery,HUBER HEIGHTS 3-C,AJP,West,Dayton,858,320,37.30%
Montgomery,HUBER HEIGHTS 3-D,AJQ,West,Dayton,"1,189",427,35.91%
Montgomery,HUBER HEIGHTS 4-A,AJU,West,Dayton,"1,123",348,30.99%
Montgomery,HUBER HEIGHTS 4-B,AJV,West,Dayton,"1,032",365,35.37%
Montgomery,HUBER HEIGHTS 4-C,AJW,West,Dayton,"1,261",338,26.80%
Montgomery,HUBER HEIGHTS 4-D,AJY,West,Dayton,"1,152",366,31.77%
Montgomery,HUBER HEIGHTS 5-A,AKB,West,Dayton,"1,146",315,27.49%
Montgomery,HUBER HEIGHTS 5-C,AKD,West,Dayton,"1,032",363,35.17%
Montgomery,HUBER HEIGHTS 5-B,AKF,West,Dayton,"1,075",304,28.28%
Montgomery,HUBER HEIGHTS 6-A,AKJ,West,Dayton,872,365,41.86%
Montgomery,HUBER HEIGHTS 6-B,AKK,West,Dayton,"1,132",477,42.14%
Montgomery,HUBER HEIGHTS 6-C,AKM,West,Dayton,"1,030",442,42.91%
Montgomery,KETTERING 1-A,AKQ,West,Dayton,921,349,37.89%
Montgomery,KETTERING 1-B,AKR,West,Dayton,841,322,38.29%
Montgomery,KETTERING 1-C,AKS,West,Dayton,"1,181",426,36.07%
Montgomery,KETTERING 1-D,AKT,West,Dayton,"1,229",382,31.08%
Montgomery,KETTERING 1-E,AKU,West,Dayton,894,339,37.92%
Montgomery,KETTERING 1-F,AKV,West,Dayton,858,345,40.21%
Montgomery,KETTERING 1-G,AKW,West,Dayton,955,362,37.91%
Montgomery,KETTERING 1-I,AKY,West,Dayton,"1,086",377,34.71%
Montgomery,KETTERING 1-H,AKZ,West,Dayton,"1,127",468,41.53%
Montgomery,KETTERING 2-A,ALH,West,Dayton,"1,082",407,37.62%
Montgomery,KETTERING 2-B,ALI,West,Dayton,872,449,51.49%
Montgomery,KETTERING 2-C,ALJ,West,Dayton,981,456,46.48%
Montgomery,KETTERING 2-D,ALK,West,Dayton,"1,084",429,39.58%
Montgomery,KETTERING 2-E,ALL,West,Dayton,"1,054",458,43.45%
Montgomery,KETTERING 2-G,ALN,West,Dayton,"1,198",608,50.75%
Montgomery,KETTERING 2-H,ALO,West,Dayton,"1,107",528,47.70%
Montgomery,KETTERING 2-I,ALP,West,Dayton,825,408,49.45%
Montgomery,KETTERING 2-F,ALQ,West,Dayton,842,367,43.59%
Montgomery,KETTERING 3-A,AMB,West,Dayton,"1,044",490,46.93%
Montgomery,KETTERING 3-B,AMC,West,Dayton,"1,030",500,48.54%
Montgomery,KETTERING 3-D,AMD,West,Dayton,"1,098",321,29.23%
Montgomery,KETTERING 3-E,AME,West,Dayton,"1,080",479,44.35%
Montgomery,KETTERING 3-F,AMF,West,Dayton,863,375,43.45%
Montgomery,KETTERING 3-H,AMH,West,Dayton,989,461,46.61%
Montgomery,KETTERING 3-I,AMI,West,Dayton,846,454,53.66%
Montgomery,KETTERING 3-K,AMK,West,Dayton,"1,115",587,52.65%
Montgomery,KETTERING 3-C,AML,West,Dayton,911,527,57.85%
Montgomery,KETTERING 3-G,AMM,West,Dayton,820,407,49.63%
Montgomery,KETTERING 3-J,AMO,West,Dayton,773,475,61.45%
Montgomery,KETTERING 4-A,AMX,West,Dayton,"1,119",625,55.85%
Montgomery,KETTERING 4-B,AMY,West,Dayton,"1,255",581,46.29%
Montgomery,KETTERING 4-C,AMZ,West,Dayton,692,349,50.43%
Montgomery,KETTERING 4-D,ANA,West,Dayton,"1,059",473,44.66%
Montgomery,KETTERING 4-E,ANB,West,Dayton,944,431,45.66%
Montgomery,KETTERING 4-F,ANC,West,Dayton,935,493,52.73%
Montgomery,KETTERING 4-G,AND,West,Dayton,"1,162",724,62.31%
Montgomery,KETTERING 4-H,ANE,West,Dayton,909,295,32.45%
Montgomery,KETTERING 4-I,ANF,West,Dayton,"1,087",517,47.56%
Montgomery,KETTERING 4-J,ANG,West,Dayton,995,428,43.02%
Montgomery,KETTERING 4-K,ANH,West,Dayton,971,494,50.88%
Montgomery,MIAMISBURG 1-A,ANU,West,Dayton,"1,106",506,45.75%
Montgomery,MIAMISBURG 1-B,ANV,West,Dayton,"1,113",403,36.21%
Montgomery,MIAMISBURG 1-C,ANX,West,Dayton,"1,032",406,39.34%
Montgomery,MIAMISBURG 2-A,ANZ,West,Dayton,854,289,33.84%
Montgomery,MIAMISBURG 2-B,AOA,West,Dayton,"1,205",351,29.13%
Montgomery,MIAMISBURG 2-C,AOB,West,Dayton,"1,087",424,39.01%
Montgomery,MIAMISBURG 3-A,AOE,West,Dayton,800,310,38.75%
Montgomery,MIAMISBURG 3-B,AOF,West,Dayton,959,435,45.36%
Montgomery,MIAMISBURG 3-C,AOG,West,Dayton,869,328,37.74%
Montgomery,MIAMISBURG 4-A,AOJ,West,Dayton,948,374,39.45%
Montgomery,MIAMISBURG 4-B,AOK,West,Dayton,820,374,45.61%
Montgomery,MIAMISBURG 4-C,AON,West,Dayton,754,333,44.16%
Montgomery,MIAMISBURG 4-D,AOO,West,Dayton,"1,210",588,48.60%
Montgomery,MORAINE 1-A,AOP,West,Dayton,769,170,22.11%
Montgomery,MORAINE 2-A,AOR,West,Dayton,"1,161",395,34.02%
Montgomery,MORAINE 3-A,AOT,West,Dayton,776,210,27.06%
Montgomery,MORAINE 4-A,AOU,West,Dayton,686,194,28.28%
Montgomery,OAKWOOD-A,AOV,West,Dayton,"1,015",521,51.33%
Montgomery,OAKWOOD-B,AOW,West,Dayton,967,555,57.39%
Montgomery,OAKWOOD-D,AOX,West,Dayton,863,482,55.85%
Montgomery,OAKWOOD-F,AOY,West,Dayton,"1,047",616,58.83%
Montgomery,OAKWOOD-C,AOZ,West,Dayton,809,451,55.75%
Montgomery,OAKWOOD-E,APA,West,Dayton,892,519,58.18%
Montgomery,OAKWOOD-G,APB,West,Dayton,899,522,58.06%
Montgomery,PAGE MANOR,API,West,Dayton,"1,092",140,12.82%
Montgomery,RIVERSIDE-A,APJ,West,Dayton,838,393,46.90%
Montgomery,RIVERSIDE-B,APK,West,Dayton,768,234,30.47%
Montgomery,RIVERSIDE-C,APL,West,Dayton,"1,186",277,23.36%
Montgomery,RIVERSIDE-D,APM,West,Dayton,897,347,38.68%
Montgomery,RIVERSIDE-E,APN,West,Dayton,"1,041",245,23.54%
Montgomery,RIVERSIDE-G,APP,West,Dayton,692,247,35.69%
Montgomery,RIVERSIDE-H,APQ,West,Dayton,636,117,18.40%
Montgomery,RIVERSIDE-I,APR,West,Dayton,709,256,36.11%
Montgomery,RIVERSIDE-J,APS,West,Dayton,698,262,37.54%
Montgomery,RIVERSIDE-K,APT,West,Dayton,831,440,52.95%
Montgomery,RIVERSIDE-L,APU,West,Dayton,647,189,29.21%
Montgomery,RIVERSIDE-F,APY,West,Dayton,791,280,35.40%
Montgomery,RIVERSIDE-M,APZ,West,Dayton,965,336,34.82%
Montgomery,TROTWOOD 1-A,AQI,West,Dayton,"1,022",383,37.48%
Montgomery,TROTWOOD 1-B,AQJ,West,Dayton,613,243,39.64%
Montgomery,TROTWOOD 1-C,AQK,West,Dayton,836,275,32.89%
Montgomery,TROTWOOD 1-D,AQL,West,Dayton,884,206,23.30%
Montgomery,TROTWOOD 1-E,AQM,West,Dayton,"1,081",380,35.15%
Montgomery,TROTWOOD 4-D,AQN,West,Dayton,668,245,36.68%
Montgomery,TROTWOOD 2-A,AQQ,West,Dayton,975,291,29.85%
Montgomery,TROTWOOD 2-B,AQR,West,Dayton,"1,168",298,25.51%
Montgomery,TROTWOOD 2-C,AQS,West,Dayton,911,245,26.89%
Montgomery,TROTWOOD 2-D,AQT,West,Dayton,588,255,43.37%
Montgomery,TROTWOOD 2-E,AQU,West,Dayton,653,282,43.19%
Montgomery,TROTWOOD 3-A,AQX,West,Dayton,716,210,29.33%
Montgomery,TROTWOOD 3-B,AQY,West,Dayton,851,289,33.96%
Montgomery,TROTWOOD 3-C,AQZ,West,Dayton,871,200,22.96%
Montgomery,TROTWOOD 4-A,ARD,West,Dayton,"1,056",343,32.48%
Montgomery,TROTWOOD 4-B,ARE,West,Dayton,"1,129",213,18.87%
Montgomery,TROTWOOD 4-C,ARF,West,Dayton,831,149,17.93%
Montgomery,UNION-A,ARI,West,Dayton,649,246,37.90%
Montgomery,UNION-B,ARJ,West,Dayton,922,393,42.62%
Montgomery,UNION-C,ARK,West,Dayton,956,409,42.78%
Montgomery,UNION-D,ARL,West,Dayton,"1,009",458,45.39%
Montgomery,VANDALIA-A,ARO,West,Dayton,"1,036",337,32.53%
Montgomery,VANDALIA-B,ARP,West,Dayton,602,200,33.22%
Montgomery,VANDALIA-C,ARQ,West,Dayton,"1,060",414,39.06%
Montgomery,VANDALIA-D,ARR,West,Dayton,944,361,38.24%
Montgomery,VANDALIA-E,ARS,West,Dayton,751,296,39.41%
Montgomery,VANDALIA-F,ART,West,Dayton,"1,146",509,44.42%
Montgomery,VANDALIA-G,ARU,West,Dayton,800,417,52.13%
Montgomery,VANDALIA-H,ARV,West,Dayton,"1,051",542,51.57%
Montgomery,VANDALIA-J,ARX,West,Dayton,"1,100",539,49.00%
Montgomery,VANDALIA-I,ASA,West,Dayton,989,408,41.25%
Montgomery,W CARROLLTON-A,ASE,West,Dayton,"1,006",284,28.23%
Montgomery,W CARROLLTON-B,ASF,West,Dayton,986,398,40.37%
Montgomery,W CARROLLTON-C,ASG,West,Dayton,959,372,38.79%
Montgomery,W CARROLLTON-D,ASH,West,Dayton,902,430,47.67%
Montgomery,W CARROLLTON-E,ASI,West,Dayton,841,199,23.66%
Montgomery,W CARROLLTON-F,ASJ,West,Dayton,888,243,27.36%
Montgomery,W CARROLLTON-G,ASK,West,Dayton,963,418,43.41%
Montgomery,BUTLER TWP A,ASU,West,Dayton,993,475,47.83%
Montgomery,BUTLER TWP B,ASV,West,Dayton,946,419,44.29%
Montgomery,BUTLER TWP C,ASW,West,Dayton,"1,086",572,52.67%
Montgomery,BUTLER TWP D,ASX,West,Dayton,"1,025",490,47.80%
Montgomery,BUTLER TWP F,ASZ,West,Dayton,820,440,53.66%
Montgomery,BUTLER TWP G,ATA,West,Dayton,744,239,32.12%
Montgomery,BUTLER TWP E,ATB,West,Dayton,707,414,58.56%
Montgomery,PHILLIPSBURG,ATE,West,Dayton,311,116,37.30%
Montgomery,CLAY TWP A,ATF,West,Dayton,693,340,49.06%
Montgomery,CLAY TWP B,ATG,West,Dayton,794,351,44.21%
Montgomery,CLAY TWP C,ATH,West,Dayton,"1,181",530,44.88%
Montgomery,BROOKVILLE-A,ATJ,West,Dayton,"1,084",461,42.53%
Montgomery,BROOKVILLE-B,ATK,West,Dayton,"1,006",381,37.87%
Montgomery,BROOKVILLE-C,ATL,West,Dayton,"1,098",504,45.90%
Montgomery,BROOKVILLE-D,ATM,West,Dayton,955,418,43.77%
Montgomery,GERMAN TWP A,ATO,West,Dayton,"1,113",541,48.61%
Montgomery,GERMAN TWP B,ATP,West,Dayton,"1,143",501,43.83%
Montgomery,GERMANTOWN-A,ATR,West,Dayton,"1,021",449,43.98%
Montgomery,GERMANTOWN-B,ATS,West,Dayton,946,279,29.49%
Montgomery,GERMANTOWN-C,ATU,West,Dayton,961,424,44.12%
Montgomery,HARRISON TWP A,ATX,West,Dayton,708,152,21.47%
Montgomery,HARRISON TWP B,ATZ,West,Dayton,846,200,23.64%
Montgomery,HARRISON TWP C,AUB,West,Dayton,"1,201",196,16.32%
Montgomery,HARRISON TWP D,AUD,West,Dayton,"1,097",425,38.74%
Montgomery,HARRISON TWP E,AUE,West,Dayton,570,129,22.63%
Montgomery,HARRISON TWP G,AUF,West,Dayton,910,245,26.92%
Montgomery,HARRISON TWP H,AUG,West,Dayton,"1,102",233,21.14%
Montgomery,HARRISON TWP I,AUH,West,Dayton,953,212,22.25%
Montgomery,HARRISON TWP J,AUI,West,Dayton,894,267,29.87%
Montgomery,HARRISON TWP K,AUJ,West,Dayton,"1,147",182,15.87%
Montgomery,HARRISON TWP L,AUK,West,Dayton,984,496,50.41%
Montgomery,HARRISON TWP M,AUL,West,Dayton,"1,097",465,42.39%
Montgomery,HARRISON TWP N,AUM,West,Dayton,805,172,21.37%
Montgomery,HARRISON TWP F,AUN,West,Dayton,596,168,28.19%
Montgomery,FARMERSVILLE,AUZ,West,Dayton,659,285,43.25%
Montgomery,JACK/NEW LEBANON-A,AVA,West,Dayton,654,224,34.25%
Montgomery,JACK/NEW LEBANON-B,AVB,West,Dayton,984,365,37.09%
Montgomery,JACKSON TWP A,AVD,West,Dayton,"1,181",555,46.99%
Montgomery,JACKSON TWP B,AVE,West,Dayton,765,381,49.80%
Montgomery,JEFFERSON TWP A,AVG,West,Dayton,"1,162",497,42.77%
Montgomery,JEFFERSON TWP B,AVH,West,Dayton,"1,016",198,19.49%
Montgomery,JEFFERSON TWP C,AVI,West,Dayton,869,399,45.91%
Montgomery,JEFFERSON TWP D,AVJ,West,Dayton,"1,082",312,28.84%
Montgomery,MIAMI TWP A,AVP,West,Dayton,"1,143",394,34.47%
Montgomery,MIAMI TWP B,AVQ,West,Dayton,996,345,34.64%
Montgomery,MIAMI TWP C,AVR,West,Dayton,"1,059",368,34.75%
Montgomery,MIAMI TWP D,AVS,West,Dayton,"1,182",293,24.79%
Montgomery,MIAMI TWP E,AVT,West,Dayton,"1,106",638,57.69%
Montgomery,MIAMI TWP F,AVU,West,Dayton,"1,081",376,34.78%
Montgomery,MIAMI TWP G,AVV,West,Dayton,931,286,30.72%
Montgomery,MIAMI TWP H,AVW,West,Dayton,"1,045",298,28.52%
Montgomery,MIAMI TWP I,AVX,West,Dayton,648,208,32.10%
Montgomery,MIAMI TWP J,AVY,West,Dayton,817,309,37.82%
Montgomery,MIAMI TWP K,AVZ,West,Dayton,"1,163",515,44.28%
Montgomery,MIAMI TWP L,AWA,West,Dayton,803,353,43.96%
Montgomery,MIAMI TWP N,AWC,West,Dayton,865,446,51.56%
Montgomery,MIAMI TWP O,AWD,West,Dayton,919,462,50.27%
Montgomery,MIAMI TWP P,AWE,West,Dayton,945,193,20.42%
Montgomery,MIAMI TWP Q,AWF,West,Dayton,"1,172",326,27.82%
Montgomery,MIAMI TWP R,AWG,West,Dayton,627,184,29.35%
Montgomery,MIAMI TWP S,AWH,West,Dayton,910,380,41.76%
Montgomery,MIAMI TWP T,AWI,West,Dayton,785,292,37.20%
Montgomery,MIAMI TWP M,AWJ,West,Dayton,898,344,38.31%
Montgomery,PER/NEW LEBANON,AWO,West,Dayton,770,215,27.92%
Montgomery,PERRY TWP A,AWQ,West,Dayton,645,342,53.02%
Montgomery,PERRY TWP B,AWR,West,Dayton,775,386,49.81%
Montgomery,PERRY TWP C,AWS,West,Dayton,860,402,46.74%
Montgomery,CLAYTON 1-A,AWT,West,Dayton,724,395,54.56%
Montgomery,CLAYTON 1-B,AWU,West,Dayton,842,410,48.69%
Montgomery,CLAYTON 1-C,AWV,West,Dayton,983,492,50.05%
Montgomery,CLAYTON 1-D,AWW,West,Dayton,781,349,44.69%
Montgomery,CLAYTON 2-A,AWY,West,Dayton,826,366,44.31%
Montgomery,CLAYTON 2-B,AWZ,West,Dayton,"1,123",512,45.59%
Montgomery,CLAYTON 2-C,AXA,West,Dayton,"1,166",521,44.68%
Montgomery,CLAYTON 3-A,AXD,West,Dayton,"1,063",538,50.61%
Montgomery,CLAYTON 3-B,AXE,West,Dayton,"1,096",474,43.25%
Montgomery,CLAYTON 3-C,AXF,West,Dayton,"1,107",397,35.86%
Montgomery,WASHINGTON TWP A,AXI,West,Dayton,897,537,59.87%
Montgomery,WASHINGTON TWP B,AXK,West,Dayton,"1,163",618,53.14%
Montgomery,WASHINGTON TWP C,AXM,West,Dayton,"1,063",606,57.01%
Montgomery,WASHINGTON TWP D,AXO,West,Dayton,774,418,54.01%
Montgomery,WASHINGTON TWP E,AXQ,West,Dayton,"1,104",594,53.80%
Montgomery,WASHINGTON TWP F,AXS,West,Dayton,699,382,54.65%
Montgomery,WASHINGTON TWP G,AXU,West,Dayton,"1,228",656,53.42%
Montgomery,WASHINGTON TWP H,AXW,West,Dayton,936,567,60.58%
Montgomery,WASHINGTON TWP I,AXY,West,Dayton,942,365,38.75%
Montgomery,WASHINGTON TWP J,AYA,West,Dayton,"1,203",477,39.65%
Montgomery,WASHINGTON TWP K,AYC,West,Dayton,977,478,48.93%
Montgomery,WASHINGTON TWP L,AYE,West,Dayton,"1,017",366,35.99%
Montgomery,WASHINGTON TWP M,AYF,West,Dayton,"1,096",561,51.19%
Montgomery,WASHINGTON TWP N,AYG,West,Dayton,"1,085",466,42.95%
Montgomery,WASHINGTON TWP O,AYH,West,Dayton,"1,059",450,42.49%
Montgomery,WASHINGTON TWP P,AYI,West,Dayton,"1,118",523,46.78%
Montgomery,WASHINGTON TWP Q,AYJ,West,Dayton,"1,310",505,38.55%
Montgomery,WASHINGTON TWP S,AYL,West,Dayton,853,483,56.62%
Montgomery,WASHINGTON TWP T,AYM,West,Dayton,"1,053",454,43.11%
Montgomery,WASHINGTON TWP U,AYN,West,Dayton,"1,030",561,54.47%
Montgomery,WASHINGTON TWP V,AYO,West,Dayton,951,502,52.79%
Montgomery,WASHINGTON TWP W,AYP,West,Dayton,836,320,38.28%
Montgomery,WASHINGTON TWP X,AYQ,West,Dayton,853,442,51.82%
Montgomery,WASHINGTON TWP R,AYS,West,Dayton,838,427,50.95%
Montgomery,DAYTON 2-D,AYZ,West,Dayton,958,109,11.38%
Montgomery,DAYTON 23-A,AZG,West,Dayton,906,342,37.75%
Montgomery,CENTERVILLE Q,AZH,West,Dayton,"1,084",489,45.11%
Montgomery,CENTERVILLE-R,AZI,West,Dayton,"1,163",445,38.26%
Montgomery,DAYTON 11-E,AZJ,West,Dayton,746,222,29.76%
Montgomery,GERMANTOWN-D,AZK,West,Dayton,"1,006",386,38.37%
Montgomery,HARRISON TWP O,AZL,West,Dayton,"1,155",400,34.63%
Montgomery,HUBER HEIGHTS 3-E,AZM,West,Dayton,872,300,34.40%
Montgomery,HUBER HEIGHTS 5-D,AZN,West,Dayton,"1,067",342,32.05%
Montgomery,HUBER HEIGHTS 6-D,AZO,West,Dayton,"1,053",385,36.56%
Montgomery,KETTERING 2-J,AZP,West,Dayton,735,254,34.56%
Montgomery,MIAMISBURG 3-D,AZQ,West,Dayton,"1,143",433,37.88%
Montgomery,MIAMI TWP U,AZR,West,Dayton,896,274,30.58%
Montgomery,MIAMI TWP V,AZS,West,Dayton,"1,039",265,25.51%
Montgomery,MORAINE 4-B,AZT,West,Dayton,730,136,18.63%
Montgomery,OAKWOOD-H,AZU,West,Dayton,743,395,53.16%
Montgomery,RIVERSIDE N,AZV,West,Dayton,881,189,21.45%
Montgomery,RIVERSIDE O,AZW,West,Dayton,915,351,38.36%
Montgomery,RIVERSIDE P,AZX,West,Dayton,990,351,35.45%
Montgomery,TROTWOOD 3-D,AZY,West,Dayton,"1,067",302,28.30%
Montgomery,UNION E,AZZ,West,Dayton,"1,165",399,34.25%
Montgomery,VANDALIA-K,BAA,West,Dayton,"1,132",422,37.28%
Montgomery,WASHINGTON TWP Y,BAB,West,Dayton,"1,223",549,44.89%
Montgomery,WASHINGTON TWP Z,BAC,West,Dayton,884,532,60.18%
Montgomery,WASHINGTON TWP AA,BAD,West,Dayton,975,534,54.77%
Montgomery,WASHINGTON TWP BB,BAE,West,Dayton,798,354,44.36%
Montgomery,WASHINGTON TWP CC,BAF,West,Dayton,"1,188",682,57.41%
Montgomery,W CARROLLTON H,BAG,West,Dayton,955,304,31.83%
Montgomery,W CARROLLTON I,BAH,West,Dayton,973,173,17.78%
Morgan,PRECINCT EAST BLOOM TOWNSHIP,AAA,Central,Columbus,479,171,35.70%
Morgan,PRECINCT W.BLOOM/DEERFIELD,AAB,Central,Columbus,688,245,35.61%
Morgan,PRECINCT BRISTOL/MANCHESTER,AAC,Central,Columbus,244,94,38.52%
Morgan,PRECINCT CENTER TOWNSHIP,AAD,Central,Columbus,458,173,37.77%
Morgan,PRECINCT HOMER/UNION,AAF,Central,Columbus,"1,007",391,38.83%
Morgan,PRECINCT MALTA,AAI,Central,Columbus,"1,088",440,40.44%
Morgan,PRECINCT CHESTERHILL/MARION,AAL,Central,Columbus,688,272,39.53%
Morgan,PRECINCT MEIGSVILLE TOWNSHIP,AAN,Central,Columbus,662,295,44.56%
Morgan,PRECINCT MCCONN A/MORGAN,AAP,Central,Columbus,856,311,36.33%
Morgan,PRECINCT MCCONN B/MCCONN C,AAQ,Central,Columbus,592,213,35.98%
