forecast_date,state,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2020-09-04,NM,55.12268,54.289285849572224,0.91645,1
2020-09-04,NJ,58.38176,57.334196752812986,0.960825,1
2020-09-04,NH,52.52684,52.70830620003597,0.717475,1
2020-09-04,NV,52.13012,50.056781957284024,0.7824,1
2020-09-04,NE,39.56322,39.166630941787965,0.014625,0
2020-09-04,MT,42.80473,40.5495037039982,0.116925,0
2020-09-04,MO,43.83372,41.40878173618836,0.098475,0
2020-09-04,MS,43.40163,41.05760645597861,0.12415,0
2020-09-04,MN,51.9874,52.39509930974001,0.7624,1
2020-09-04,MI,52.9034,50.62081829082437,0.8234,1
2020-09-04,MA,64.86981,65.6000630059685,0.997125,1
2020-09-04,MD,62.85073,65.36066486007711,0.997525,1
2020-09-04,ME,53.26236,53.09245955573236,0.777925,1
2020-09-04,LA,41.90017,39.85145680152621,0.0748,0
2020-09-04,KY,39.48145,36.15151481115404,0.02485,0
2020-09-04,KS,42.94035,41.55955353883217,0.07085,0
2020-09-04,IA,47.25796,44.89171557144218,0.312875,0
2020-09-04,IN,42.43105,40.9616365453274,0.047125,0
2020-09-04,IL,59.55471,57.541635840035646,0.994525,1
2020-09-04,ID,34.11052,33.06640215480395,0.0057,0
2020-09-04,HI,65.56049,63.73363923901899,0.985875,1
2020-09-04,GA,47.95425,49.473055784446274,0.31575,1
2020-09-04,FL,50.35325,47.86145072544223,0.578625,0
2020-09-04,DC,90.63177,92.14969392140692,1,1
2020-09-04,DE,60.04367,58.745451841570414,0.996875,1
2020-09-04,CT,58.77089,59.26144634794266,0.98045,1
2020-09-04,CO,53.60238,55.3995419069199,0.8581,1
2020-09-04,CA,64.0302,63.48394689387351,0.997075,1
2020-09-04,AR,41.69372,34.77506195301496,0.06235,0
2020-09-04,AZ,50.36747,49.364690614366616,0.5977,1
2020-09-04,AK,44.28835,42.771952271020496,0.1897,0
2020-09-04,AL,39.23307,36.569990212122335,0.01975,0
2020-09-03,WY,27.90505,26.553574332014524,0.001875,0
2020-09-03,WI,52.03644,49.44953686142774,0.73955,1
2020-09-03,WV,31.79221,29.695101234443623,0.00675,0
2020-09-03,WA,60.77298,57.97030113530306,0.987675,1
2020-09-03,VA,54.79669,54.109517177802424,0.933575,1
2020-09-03,VT,65.853,66.08641693066397,0.99165,1
2020-09-03,UT,39.58172,37.64604858330606,0.0452,0
2020-09-03,TX,46.95844,46.47900991387051,0.25785,0
2020-09-03,TN,41.08483,37.4514342710237,0.043775,0
2020-09-03,SD,38.71311,35.60525213613529,0.03375,0
2020-09-03,SC,45.11588,43.430088142061784,0.12395,0
2020-09-03,RI,60.80162,59.38809132469479,0.985275,1
2020-09-03,PA,51.32991,50.00849567544814,0.683875,1
2020-09-03,OR,55.83514,56.45331865404888,0.9147,1
2020-09-03,OK,35.5657,32.28617433598664,0.00655,0
2020-09-03,OH,48.39674,45.239338340705025,0.38925,0
2020-09-03,ND,36.30178,31.756762359080092,0.011525,0
2020-09-03,NC,49.76224,48.586194188970325,0.51245,0
2020-09-03,NY,62.16162,56.37083287084579,0.998225,1
2020-09-03,NM,55.04552,54.289285849572224,0.91225,1
2020-09-03,NJ,58.4098,57.334196752812986,0.9623,1
2020-09-03,NH,52.46373,52.70830620003597,0.712225,1
2020-09-03,NV,52.09079,50.056781957284024,0.776225,1
2020-09-03,NE,39.47781,39.166630941787965,0.01405,0
2020-09-03,MT,42.73846,40.5495037039982,0.11695,0
2020-09-03,MO,43.76788,41.40878173618836,0.09915,0
2020-09-03,MS,43.33418,41.05760645597861,0.121275,0
2020-09-03,MN,51.85379,52.39509930974001,0.751525,1
2020-09-03,MI,52.83273,50.62081829082437,0.817025,1
2020-09-03,MA,64.84552,65.6000630059685,0.997375,1
2020-09-03,MD,62.85234,65.36066486007711,0.997925,1
2020-09-03,ME,53.20263,53.09245955573236,0.7761,1
2020-09-03,LA,41.83261,39.85145680152621,0.07505,0
2020-09-03,KY,39.39214,36.15151481115404,0.02305,0
2020-09-03,KS,42.86994,41.55955353883217,0.071975,0
2020-09-03,IA,47.18736,44.89171557144218,0.308125,0
2020-09-03,IN,42.34993,40.9616365453274,0.0465,0
2020-09-03,IL,59.49877,57.541635840035646,0.9934,1
2020-09-03,ID,34.00639,33.06640215480395,0.0052,0
2020-09-03,HI,65.5408,63.73363923901899,0.98715,1
2020-09-03,GA,47.94817,49.473055784446274,0.3197,1
2020-09-03,FL,50.46831,47.86145072544223,0.58695,0
2020-09-03,DC,90.65627,92.14969392140692,1,1
2020-09-03,DE,60.01793,58.745451841570414,0.997275,1
2020-09-03,CT,58.74019,59.26144634794266,0.979525,1
2020-09-03,CO,53.55428,55.3995419069199,0.85315,1
2020-09-03,CA,64.03271,63.48394689387351,0.997325,1
2020-09-03,AR,41.60305,34.77506195301496,0.063075,0
2020-09-03,AZ,50.33417,49.364690614366616,0.5902,1
2020-09-03,AK,44.19513,42.771952271020496,0.1902,0
2020-09-03,AL,39.18071,36.569990212122335,0.020675,0
2020-09-02,WY,27.95444,26.553574332014524,0.001875,0
2020-09-02,WI,51.98399,49.44953686142774,0.73555,1
2020-09-02,WV,31.83268,29.695101234443623,0.007025,0
2020-09-02,WA,60.76046,57.97030113530306,0.987425,1
2020-09-02,VA,54.77385,54.109517177802424,0.93195,1
2020-09-02,VT,65.87399,66.08641693066397,0.990875,1
2020-09-02,UT,39.59727,37.64604858330606,0.0475,0
2020-09-02,TX,46.94152,46.47900991387051,0.25295,0
2020-09-02,TN,41.07775,37.4514342710237,0.045925,0
2020-09-02,SD,38.72042,35.60525213613529,0.033975,0
2020-09-02,SC,45.09352,43.430088142061784,0.12015,0
2020-09-02,RI,60.81723,59.38809132469479,0.984375,1
2020-09-02,PA,51.41607,50.00849567544814,0.691475,1
2020-09-02,OR,55.83285,56.45331865404888,0.914725,1
2020-09-02,OK,35.57531,32.28617433598664,0.007825,0
2020-09-02,OH,48.38565,45.239338340705025,0.38575,0
2020-09-02,ND,36.28197,31.756762359080092,0.012375,0
2020-09-02,NC,49.65061,48.586194188970325,0.504525,0
2020-09-02,NY,62.1401,56.37083287084579,0.997975,1
2020-09-02,NM,55.04346,54.289285849572224,0.912675,1
2020-09-02,NJ,58.38758,57.334196752812986,0.9615,1
2020-09-02,NH,52.46257,52.70830620003597,0.70985,1
2020-09-02,NV,52.07809,50.056781957284024,0.772475,1
2020-09-02,NE,39.46151,39.166630941787965,0.01615,0
2020-09-02,MT,42.71637,40.5495037039982,0.11405,0
2020-09-02,MO,43.77112,41.40878173618836,0.100225,0
2020-09-02,MS,43.31127,41.05760645597861,0.120975,0
2020-09-02,MN,51.82295,52.39509930974001,0.746925,1
2020-09-02,MI,52.81626,50.62081829082437,0.816175,1
2020-09-02,MA,64.81129,65.6000630059685,0.997325,1
2020-09-02,MD,62.82946,65.36066486007711,0.997775,1
2020-09-02,ME,53.20732,53.09245955573236,0.773,1
2020-09-02,LA,41.82589,39.85145680152621,0.074325,0
2020-09-02,KY,39.38101,36.15151481115404,0.0249,0
2020-09-02,KS,42.84839,41.55955353883217,0.0702,0
2020-09-02,IA,47.16602,44.89171557144218,0.30745,0
2020-09-02,IN,42.35767,40.9616365453274,0.047575,0
2020-09-02,IL,59.48285,57.541635840035646,0.994025,1
2020-09-02,ID,34.0379,33.06640215480395,0.005825,0
2020-09-02,HI,65.51219,63.73363923901899,0.986575,1
2020-09-02,GA,47.90973,49.473055784446274,0.311225,1
2020-09-02,FL,50.61177,47.86145072544223,0.6017,0
2020-09-02,DC,90.63509,92.14969392140692,1,1
2020-09-02,DE,60.012,58.745451841570414,0.997,1
2020-09-02,CT,58.74218,59.26144634794266,0.97885,1
2020-09-02,CO,53.55909,55.3995419069199,0.852675,1
2020-09-02,CA,64.0113,63.48394689387351,0.99755,1
2020-09-02,AR,41.60053,34.77506195301496,0.065,0
2020-09-02,AZ,50.29438,49.364690614366616,0.59225,1
2020-09-02,AK,44.21977,42.771952271020496,0.1899,0
2020-09-02,AL,39.16251,36.569990212122335,0.020875,0
2020-09-01,WY,27.77422,26.553574332014524,0.00165,0
2020-09-01,WI,51.5223,49.44953686142774,0.693625,1
2020-09-01,WV,31.61712,29.695101234443623,0.006725,0
2020-09-01,WA,60.56023,57.97030113530306,0.98675,1
2020-09-01,VA,54.57504,54.109517177802424,0.921375,1
2020-09-01,VT,65.6283,66.08641693066397,0.9903,1
2020-09-01,UT,39.41009,37.64604858330606,0.043575,0
2020-09-01,TX,46.77496,46.47900991387051,0.2425,0
2020-09-01,TN,40.90332,37.4514342710237,0.042475,0
2020-09-01,SD,38.51852,35.60525213613529,0.0336,0
2020-09-01,SC,44.96166,43.430088142061784,0.11595,0
2020-09-01,RI,60.57513,59.38809132469479,0.9835,1
2020-09-01,PA,51.36077,50.00849567544814,0.685925,1
2020-09-01,OR,55.62931,56.45331865404888,0.9067,1
2020-09-01,OK,35.3932,32.28617433598664,0.0066,0
2020-09-01,OH,48.24462,45.239338340705025,0.379175,0
2020-09-01,ND,36.10531,31.756762359080092,0.0114,0
2020-09-01,NC,49.27008,48.586194188970325,0.461625,0
2020-09-01,NY,61.95085,56.37083287084579,0.998025,1
2020-09-01,NM,54.79656,54.289285849572224,0.9006,1
2020-09-01,NJ,58.20475,57.334196752812986,0.958275,1
2020-09-01,NH,52.15929,52.70830620003597,0.692375,1
2020-09-01,NV,51.90165,50.056781957284024,0.758675,1
2020-09-01,NE,39.30769,39.166630941787965,0.014175,0
2020-09-01,MT,42.54776,40.5495037039982,0.110975,0
2020-09-01,MO,43.60499,41.40878173618836,0.095825,0
2020-09-01,MS,43.19081,41.05760645597861,0.11795,0
2020-09-01,MN,51.61623,52.39509930974001,0.730875,1
2020-09-01,MI,52.68036,50.62081829082437,0.80445,1
2020-09-01,MA,64.61906,65.6000630059685,0.99755,1
2020-09-01,MD,62.64906,65.36066486007711,0.99745,1
2020-09-01,ME,52.97266,53.09245955573236,0.763225,1
2020-09-01,LA,41.68581,39.85145680152621,0.072275,0
2020-09-01,KY,39.23504,36.15151481115404,0.022925,0
2020-09-01,KS,42.64772,41.55955353883217,0.065225,0
2020-09-01,IA,46.97073,44.89171557144218,0.29405,0
2020-09-01,IN,42.15701,40.9616365453274,0.04335,0
2020-09-01,IL,59.2913,57.541635840035646,0.99265,1
2020-09-01,ID,33.86702,33.06640215480395,0.0056,0
2020-09-01,HI,65.2612,63.73363923901899,0.985325,1
2020-09-01,GA,47.80981,49.473055784446274,0.303075,1
2020-09-01,FL,50.60914,47.86145072544223,0.601525,0
2020-09-01,DC,90.59095,92.14969392140692,1,1
2020-09-01,DE,59.85122,58.745451841570414,0.9963,1
2020-09-01,CT,58.51638,59.26144634794266,0.9764,1
2020-09-01,CO,53.3597,55.3995419069199,0.84105,1
2020-09-01,CA,63.83279,63.48394689387351,0.997125,1
2020-09-01,AR,41.40758,34.77506195301496,0.060125,0
2020-09-01,AZ,49.91549,49.364690614366616,0.550825,1
2020-09-01,AK,43.96368,42.771952271020496,0.179225,0
2020-09-01,AL,39.04989,36.569990212122335,0.018975,0
2020-08-31,WY,27.71664,26.553574332014524,0.002,0
2020-08-31,WI,51.19551,49.44953686142774,0.66455,1
2020-08-31,WV,31.57537,29.695101234443623,0.00705,0
2020-08-31,WA,60.50559,57.97030113530306,0.985975,1
2020-08-31,VA,54.5587,54.109517177802424,0.9222,1
2020-08-31,VT,65.5673,66.08641693066397,0.990075,1
2020-08-31,UT,39.36459,37.64604858330606,0.0428,0
2020-08-31,TX,46.45374,46.47900991387051,0.220275,0
2020-08-31,TN,40.87794,37.4514342710237,0.042,0
2020-08-31,SD,38.42936,35.60525213613529,0.031875,0
2020-08-31,SC,44.94518,43.430088142061784,0.116725,0
2020-08-31,RI,60.54943,59.38809132469479,0.980375,1
2020-08-31,PA,51.28242,50.00849567544814,0.679,1
2020-08-31,OR,55.56873,56.45331865404888,0.90395,1
2020-08-31,OK,35.35978,32.28617433598664,0.00735,0
2020-08-31,OH,48.51135,45.239338340705025,0.4018,0
2020-08-31,ND,35.9899,31.756762359080092,0.01155,0
2020-08-31,NC,49.12899,48.586194188970325,0.448875,0
2020-08-31,NY,61.94781,56.37083287084579,0.996975,1
2020-08-31,NM,54.7365,54.289285849572224,0.899425,1
2020-08-31,NJ,58.20851,57.334196752812986,0.957,1
2020-08-31,NH,52.12024,52.70830620003597,0.68705,1
2020-08-31,NV,52.0339,50.056781957284024,0.76345,1
2020-08-31,NE,39.21339,39.166630941787965,0.012875,0
2020-08-31,MT,42.41702,40.5495037039982,0.10595,0
2020-08-31,MO,43.45098,41.40878173618836,0.08975,0
2020-08-31,MS,43.13351,41.05760645597861,0.116275,0
2020-08-31,MN,51.22186,52.39509930974001,0.6917,1
2020-08-31,MI,52.54953,50.62081829082437,0.794925,1
2020-08-31,MA,64.59848,65.6000630059685,0.99625,1
2020-08-31,MD,62.63781,65.36066486007711,0.997325,1
2020-08-31,ME,52.94498,53.09245955573236,0.7575,1
2020-08-31,LA,41.61964,39.85145680152621,0.071425,0
2020-08-31,KY,39.19939,36.15151481115404,0.02275,0
2020-08-31,KS,42.57128,41.55955353883217,0.065075,0
2020-08-31,IA,46.89043,44.89171557144218,0.287375,0
2020-08-31,IN,42.14045,40.9616365453274,0.043875,0
2020-08-31,IL,59.26809,57.541635840035646,0.99205,1
2020-08-31,ID,33.7883,33.06640215480395,0.005725,0
2020-08-31,HI,65.22971,63.73363923901899,0.98485,1
2020-08-31,GA,47.73284,49.473055784446274,0.297775,1
2020-08-31,FL,50.58182,47.86145072544223,0.59785,0
2020-08-31,DC,90.60001,92.14969392140692,1,1
2020-08-31,DE,59.8228,58.745451841570414,0.995675,1
2020-08-31,CT,58.52426,59.26144634794266,0.974925,1
2020-08-31,CO,53.51162,55.3995419069199,0.849425,1
2020-08-31,CA,63.79545,63.48394689387351,0.996775,1
2020-08-31,AR,41.37214,34.77506195301496,0.0606,0
2020-08-31,AZ,49.55914,49.364690614366616,0.5179,1
2020-08-31,AK,43.89795,42.771952271020496,0.1761,0
2020-08-31,AL,39.03019,36.569990212122335,0.019625,0
2020-08-30,WY,27.81601,26.553574332014524,0.001975,0
2020-08-30,WI,51.30403,49.44953686142774,0.66855,1
2020-08-30,WV,31.70809,29.695101234443623,0.007625,0
2020-08-30,WA,60.61779,57.97030113530306,0.984975,1
2020-08-30,VA,54.70515,54.109517177802424,0.92135,1
2020-08-30,VT,65.685,66.08641693066397,0.990175,1
2020-08-30,UT,39.44304,37.64604858330606,0.046425,0
2020-08-30,TX,46.60513,46.47900991387051,0.2345,0
2020-08-30,TN,40.99035,37.4514342710237,0.047375,0
2020-08-30,SD,38.55286,35.60525213613529,0.033975,0
2020-08-30,SC,45.03326,43.430088142061784,0.1239,0
2020-08-30,RI,60.65935,59.38809132469479,0.9806,1
2020-08-30,PA,51.45649,50.00849567544814,0.69095,1
2020-08-30,OR,55.68405,56.45331865404888,0.904825,1
2020-08-30,OK,35.48406,32.28617433598664,0.00775,0
2020-08-30,OH,48.63977,45.239338340705025,0.418425,0
2020-08-30,ND,36.11792,31.756762359080092,0.0125,0
2020-08-30,NC,49.259,48.586194188970325,0.463225,0
2020-08-30,NY,62.03429,56.37083287084579,0.997,1
2020-08-30,NM,54.87032,54.289285849572224,0.90065,1
2020-08-30,NJ,58.29924,57.334196752812986,0.9552,1
2020-08-30,NH,52.20823,52.70830620003597,0.690375,1
2020-08-30,NV,52.16108,50.056781957284024,0.77175,1
2020-08-30,NE,39.34168,39.166630941787965,0.015875,0
2020-08-30,MT,42.4874,40.5495037039982,0.110625,0
2020-08-30,MO,44.01765,41.40878173618836,0.11545,0
2020-08-30,MS,43.25924,41.05760645597861,0.122725,0
2020-08-30,MN,51.35107,52.39509930974001,0.70295,1
2020-08-30,MI,52.65902,50.62081829082437,0.79815,1
2020-08-30,MA,64.6274,65.6000630059685,0.9956,1
2020-08-30,MD,62.77546,65.36066486007711,0.9972,1
2020-08-30,ME,53.01749,53.09245955573236,0.75925,1
2020-08-30,LA,41.73786,39.85145680152621,0.0779,0
2020-08-30,KY,39.29873,36.15151481115404,0.024175,0
2020-08-30,KS,42.68634,41.55955353883217,0.07065,0
2020-08-30,IA,46.98681,44.89171557144218,0.299225,0
2020-08-30,IN,42.25057,40.9616365453274,0.04965,0
2020-08-30,IL,59.36811,57.541635840035646,0.99225,1
2020-08-30,ID,33.88145,33.06640215480395,0.00615,0
2020-08-30,HI,65.355,63.73363923901899,0.984625,1
2020-08-30,GA,47.91697,49.473055784446274,0.31865,1
2020-08-30,FL,50.71373,47.86145072544223,0.61055,0
2020-08-30,DC,90.61269,92.14969392140692,1,1
2020-08-30,DE,59.94835,58.745451841570414,0.995575,1
2020-08-30,CT,58.61796,59.26144634794266,0.97455,1
2020-08-30,CO,53.64865,55.3995419069199,0.851375,1
2020-08-30,CA,63.92271,63.48394689387351,0.996725,1
2020-08-30,AR,41.51387,34.77506195301496,0.065875,0
2020-08-30,AZ,49.66446,49.364690614366616,0.53105,1
2020-08-30,AK,44.02752,42.771952271020496,0.18415,0
2020-08-30,AL,39.10553,36.569990212122335,0.020075,0
2020-08-29,WY,27.91079,26.553574332014524,0.001975,0
2020-08-29,WI,51.39261,49.44953686142774,0.67555,1
2020-08-29,WV,31.79882,29.695101234443623,0.0083,0
2020-08-29,WA,60.68705,57.97030113530306,0.98605,1
2020-08-29,VA,54.72198,54.109517177802424,0.923125,1
2020-08-29,VT,65.7926,66.08641693066397,0.9913,1
2020-08-29,UT,39.54226,37.64604858330606,0.048275,0
2020-08-29,TX,46.64242,46.47900991387051,0.239275,0
2020-08-29,TN,41.03438,37.4514342710237,0.04845,0
2020-08-29,SD,38.69014,35.60525213613529,0.0384,0
2020-08-29,SC,45.07634,43.430088142061784,0.128325,0
2020-08-29,RI,60.779,59.38809132469479,0.9811,1
2020-08-29,PA,51.54524,50.00849567544814,0.695475,1
2020-08-29,OR,55.78317,56.45331865404888,0.907275,1
2020-08-29,OK,35.5317,32.28617433598664,0.00855,0
2020-08-29,OH,48.70048,45.239338340705025,0.4211,0
2020-08-29,ND,36.2307,31.756762359080092,0.01455,0
2020-08-29,NC,49.29086,48.586194188970325,0.4635,0
2020-08-29,NY,62.05901,56.37083287084579,0.99715,1
2020-08-29,NM,54.91962,54.289285849572224,0.900025,1
2020-08-29,NJ,58.35988,57.334196752812986,0.95565,1
2020-08-29,NH,52.29916,52.70830620003597,0.694925,1
2020-08-29,NV,52.21987,50.056781957284024,0.770175,1
2020-08-29,NE,39.40944,39.166630941787965,0.0169,0
2020-08-29,MT,42.59867,40.5495037039982,0.11765,0
2020-08-29,MO,44.0689,41.40878173618836,0.120775,0
2020-08-29,MS,43.29798,41.05760645597861,0.122575,0
2020-08-29,MN,51.39598,52.39509930974001,0.7021,1
2020-08-29,MI,52.73777,50.62081829082437,0.8023,1
2020-08-29,MA,64.65208,65.6000630059685,0.995475,1
2020-08-29,MD,62.78677,65.36066486007711,0.9976,1
2020-08-29,ME,53.09163,53.09245955573236,0.762925,1
2020-08-29,LA,41.79803,39.85145680152621,0.0757,0
2020-08-29,KY,39.36347,36.15151481115404,0.0267,0
2020-08-29,KS,42.74637,41.55955353883217,0.07595,0
2020-08-29,IA,47.05,44.89171557144218,0.304675,0
2020-08-29,IN,42.31894,40.9616365453274,0.0532,0
2020-08-29,IL,59.43274,57.541635840035646,0.992125,1
2020-08-29,ID,34.01827,33.06640215480395,0.006575,0
2020-08-29,HI,65.37572,63.73363923901899,0.98515,1
2020-08-29,GA,47.94313,49.473055784446274,0.321925,1
2020-08-29,FL,50.76992,47.86145072544223,0.6136,0
2020-08-29,DC,90.64961,92.14969392140692,1,1
2020-08-29,DE,59.99799,58.745451841570414,0.995875,1
2020-08-29,CT,58.67414,59.26144634794266,0.9744,1
2020-08-29,CO,53.69633,55.3995419069199,0.853325,1
2020-08-29,CA,63.95638,63.48394689387351,0.996875,1
2020-08-29,AR,41.56582,34.77506195301496,0.067175,0
2020-08-29,AZ,49.75058,49.364690614366616,0.536725,1
2020-08-29,AK,44.10162,42.771952271020496,0.191625,0
2020-08-29,AL,39.17103,36.569990212122335,0.02165,0
2020-08-28,WY,27.88833,26.553574332014524,0.002275,0
2020-08-28,WI,51.40104,49.44953686142774,0.6773,1
2020-08-28,WV,31.81143,29.695101234443623,0.007625,0
2020-08-28,WA,60.6869,57.97030113530306,0.985925,1
2020-08-28,VA,54.75115,54.109517177802424,0.92375,1
2020-08-28,VT,65.79176,66.08641693066397,0.989775,1
2020-08-28,UT,39.49992,37.64604858330606,0.0491,0
2020-08-28,TX,46.63625,46.47900991387051,0.24085,0
2020-08-28,TN,41.04707,37.4514342710237,0.0486,0
2020-08-28,SD,38.65581,35.60525213613529,0.038175,0
2020-08-28,SC,45.09393,43.430088142061784,0.128075,0
2020-08-28,RI,60.73302,59.38809132469479,0.98095,1
2020-08-28,PA,51.55917,50.00849567544814,0.6976,1
2020-08-28,OR,55.76865,56.45331865404888,0.90395,1
2020-08-28,OK,35.50797,32.28617433598664,0.007425,0
2020-08-28,OH,48.70005,45.239338340705025,0.423625,0
2020-08-28,ND,36.1761,31.756762359080092,0.0133,0
2020-08-28,NC,49.32607,48.586194188970325,0.469625,0
2020-08-28,NY,62.05986,56.37083287084579,0.99725,1
2020-08-28,NM,54.91024,54.289285849572224,0.9008,1
2020-08-28,NJ,58.34653,57.334196752812986,0.95545,1
2020-08-28,NH,52.31349,52.70830620003597,0.6965,1
2020-08-28,NV,52.20823,50.056781957284024,0.7711,1
2020-08-28,NE,39.38686,39.166630941787965,0.01665,0
2020-08-28,MT,42.56812,40.5495037039982,0.11665,0
2020-08-28,MO,44.07417,41.40878173618836,0.1198,0
2020-08-28,MS,43.2861,41.05760645597861,0.1221,0
2020-08-28,MN,51.42187,52.39509930974001,0.705075,1
2020-08-28,MI,52.74553,50.62081829082437,0.801275,1
2020-08-28,MA,64.64478,65.6000630059685,0.996,1
2020-08-28,MD,62.82053,65.36066486007711,0.997225,1
2020-08-28,ME,53.10339,53.09245955573236,0.761675,1
2020-08-28,LA,41.77414,39.85145680152621,0.076875,0
2020-08-28,KY,39.35397,36.15151481115404,0.026275,0
2020-08-28,KS,42.7275,41.55955353883217,0.072925,0
2020-08-28,IA,47.04667,44.89171557144218,0.304225,0
2020-08-28,IN,42.30701,40.9616365453274,0.049975,0
2020-08-28,IL,59.44554,57.541635840035646,0.9922,1
2020-08-28,ID,33.94807,33.06640215480395,0.006275,0
2020-08-28,HI,65.40234,63.73363923901899,0.983725,1
2020-08-28,GA,47.96722,49.473055784446274,0.32265,1
2020-08-28,FL,50.79245,47.86145072544223,0.6182,0
2020-08-28,DC,90.65302,92.14969392140692,1,1
2020-08-28,DE,60.03403,58.745451841570414,0.99625,1
2020-08-28,CT,58.69105,59.26144634794266,0.976025,1
2020-08-28,CO,53.68839,55.3995419069199,0.851025,1
2020-08-28,CA,63.96542,63.48394689387351,0.996625,1
2020-08-28,AR,41.5687,34.77506195301496,0.068725,0
2020-08-28,AZ,49.72294,49.364690614366616,0.53835,1
2020-08-28,AK,44.0653,42.771952271020496,0.188725,0
2020-08-28,AL,39.16652,36.569990212122335,0.021375,0
2020-08-27,WY,27.89273,26.553574332014524,0.0021,0
2020-08-27,WI,51.45252,49.44953686142774,0.684725,1
2020-08-27,WV,31.86087,29.695101234443623,0.008175,0
2020-08-27,WA,60.67165,57.97030113530306,0.9868,1
2020-08-27,VA,54.71468,54.109517177802424,0.92455,1
2020-08-27,VT,65.78242,66.08641693066397,0.99205,1
2020-08-27,UT,39.52523,37.64604858330606,0.046875,0
2020-08-27,TX,46.6349,46.47900991387051,0.2318,0
2020-08-27,TN,41.03917,37.4514342710237,0.045375,0
2020-08-27,SD,38.63042,35.60525213613529,0.0376,0
2020-08-27,SC,45.08905,43.430088142061784,0.124025,0
2020-08-27,RI,60.6959,59.38809132469479,0.98245,1
2020-08-27,PA,51.58087,50.00849567544814,0.7047,1
2020-08-27,OR,55.763420000000004,56.45331865404888,0.906975,1
2020-08-27,OK,35.50161,32.28617433598664,0.008075,0
2020-08-27,OH,48.73257,45.239338340705025,0.42485,0
2020-08-27,ND,36.20349,31.756762359080092,0.01305,0
2020-08-27,NC,49.32498,48.586194188970325,0.467275,0
2020-08-27,NY,62.0392,56.37083287084579,0.99725,1
2020-08-27,NM,54.90837,54.289285849572224,0.90485,1
2020-08-27,NJ,58.27714,57.334196752812986,0.955475,1
2020-08-27,NH,52.31904,52.70830620003597,0.69915,1
2020-08-27,NV,52.1715,50.056781957284024,0.770725,1
2020-08-27,NE,39.37778,39.166630941787965,0.01565,0
2020-08-27,MT,42.61188,40.5495037039982,0.115625,0
2020-08-27,MO,44.07603,41.40878173618836,0.116275,0
2020-08-27,MS,43.25958,41.05760645597861,0.115375,0
2020-08-27,MN,51.40699,52.39509930974001,0.70775,1
2020-08-27,MI,52.96901,50.62081829082437,0.820075,1
2020-08-27,MA,64.11469,65.6000630059685,0.99595,1
2020-08-27,MD,62.75769,65.36066486007711,0.9977,1
2020-08-27,ME,53.12312,53.09245955573236,0.768825,1
2020-08-27,LA,41.75912,39.85145680152621,0.073275,0
2020-08-27,KY,39.3896,36.15151481115404,0.026275,0
2020-08-27,KS,42.75645,41.55955353883217,0.073325,0
2020-08-27,IA,47.07749,44.89171557144218,0.303725,0
2020-08-27,IN,42.30259,40.9616365453274,0.048575,0
2020-08-27,IL,59.40253,57.541635840035646,0.992475,1
2020-08-27,ID,33.97095,33.06640215480395,0.005925,0
2020-08-27,HI,65.39764,63.73363923901899,0.984375,1
2020-08-27,GA,47.94672,49.473055784446274,0.32015,1
2020-08-27,FL,50.8087,47.86145072544223,0.620275,0
2020-08-27,DC,90.63207,92.14969392140692,1,1
2020-08-27,DE,60.01596,58.745451841570414,0.996225,1
2020-08-27,CT,58.62753,59.26144634794266,0.9765,1
2020-08-27,CO,53.67243,55.3995419069199,0.854025,1
2020-08-27,CA,63.95045,63.48394689387351,0.996375,1
2020-08-27,AR,41.57441,34.77506195301496,0.065325,0
2020-08-27,AZ,49.73228,49.364690614366616,0.53745,1
2020-08-27,AK,44.06263,42.771952271020496,0.182975,0
2020-08-27,AL,39.15396,36.569990212122335,0.02125,0
2020-08-26,WY,27.90701,26.553574332014524,0.002025,0
2020-08-26,WI,51.4071,49.44953686142774,0.66575,1
2020-08-26,WV,31.85071,29.695101234443623,0.00695,0
2020-08-26,WA,60.62128,57.97030113530306,0.98735,1
2020-08-26,VA,54.67278,54.109517177802424,0.923125,1
2020-08-26,VT,65.71245,66.08641693066397,0.991425,1
2020-08-26,UT,39.48451,37.64604858330606,0.047025,0
2020-08-26,TX,46.59977,46.47900991387051,0.233275,0
2020-08-26,TN,41.04033,37.4514342710237,0.045375,0
2020-08-26,SD,38.65096,35.60525213613529,0.0343,0
2020-08-26,SC,45.08086,43.430088142061784,0.123975,0
2020-08-26,RI,60.6933,59.38809132469479,0.9802,1
2020-08-26,PA,51.6235,50.00849567544814,0.7081,1
2020-08-26,OR,55.72755,56.45331865404888,0.907725,1
2020-08-26,OK,35.50116,32.28617433598664,0.007375,0
2020-08-26,OH,48.70905,45.239338340705025,0.421675,0
2020-08-26,ND,36.18347,31.756762359080092,0.01325,0
2020-08-26,NC,49.30438,48.586194188970325,0.4666,0
2020-08-26,NY,61.99178,56.37083287084579,0.997375,1
2020-08-26,NM,54.85672,54.289285849572224,0.8995,1
2020-08-26,NJ,58.27555,57.334196752812986,0.95555,1
2020-08-26,NH,52.2853,52.70830620003597,0.6968,1
2020-08-26,NV,52.1433,50.056781957284024,0.77065,1
2020-08-26,NE,39.36331,39.166630941787965,0.015675,0
2020-08-26,MT,42.58049,40.5495037039982,0.11005,0
2020-08-26,MO,44.05194,41.40878173618836,0.116,0
