county_name,precinct_name,precinct_code,region_name,media_market,registered_voters,ballots_counted,official_voter_turnout
Summit,AKRON 8-I,AGY,Northeast,Cleveland,1096,622,56.75182481751825
Summit,AKRON 8-J,AGZ,Northeast,Cleveland,960,538,56.041666666666664
Summit,AKRON 8-K,AHA,Northeast,Cleveland,921,477,51.79153094462541
Summit,AKRON 8-L,AHB,Northeast,Cleveland,891,355,39.84287317620651
Summit,AKRON 8-M,AHC,Northeast,Cleveland,907,432,47.62954796030871
Summit,AKRON 9-A,AHJ,Northeast,Cleveland,913,234,25.629791894852136
Summit,AKRON 9-B,AHK,Northeast,Cleveland,885,230,25.98870056497175
Summit,AKRON 9-C,AHL,Northeast,Cleveland,1089,282,25.895316804407713
Summit,AKRON 9-D,AHN,Northeast,Cleveland,1080,281,26.01851851851852
Summit,AKRON 9-E,AHO,Northeast,Cleveland,1086,293,26.97974217311234
Summit,AKRON 9-F,AHP,Northeast,Cleveland,1096,198,18.065693430656935
Summit,AKRON 9-G,AHR,Northeast,Cleveland,1121,274,24.442462087421944
Summit,AKRON 9-H,AHS,Northeast,Cleveland,1123,324,28.851291184327692
Summit,AKRON 10-A,AIF,Northeast,Cleveland,1081,283,26.179463459759482
Summit,AKRON 10-B,AIG,Northeast,Cleveland,1089,365,33.51698806244261
Summit,AKRON 10-C,AIH,Northeast,Cleveland,1002,192,19.161676646706585
Summit,AKRON 10-D,AII,Northeast,Cleveland,990,274,27.67676767676768
Summit,AKRON 10-E,AIM,Northeast,Cleveland,1057,345,32.639545884579
Summit,AKRON 10-F,AIN,Northeast,Cleveland,1079,355,32.90083410565338
Summit,AKRON 10-G,AIP,Northeast,Cleveland,1073,155,14.445479962721341
Summit,AKRON 10-H,AIQ,Northeast,Cleveland,986,225,22.81947261663286
Summit,BARBERTON 1-A,AJA,Northeast,Cleveland,894,258,28.859060402684563
Summit,BARBERTON 1-B,AJD,Northeast,Cleveland,840,284,33.80952380952381
Summit,BARBERTON 2-A,AJG,Northeast,Cleveland,879,252,28.668941979522184
Summit,BARBERTON 2-B,AJH,Northeast,Cleveland,878,292,33.25740318906606
Summit,BARBERTON 3-A,AJL,Northeast,Cleveland,1035,293,28.309178743961354
Summit,BARBERTON 3-B,AJM,Northeast,Cleveland,981,337,34.35270132517839
Summit,BARBERTON 3-C,AJO,Northeast,Cleveland,962,502,52.182952182952185
Summit,BARBERTON 4-A,AJR,Northeast,Cleveland,1152,303,26.302083333333332
Summit,BARBERTON 4-B,AJT,Northeast,Cleveland,1186,324,27.318718381112983
Summit,BARBERTON 5-A,AJV,Northeast,Cleveland,1137,409,35.97185576077397
Summit,BARBERTON 5-B,AJW,Northeast,Cleveland,1141,372,32.60297984224365
Summit,BARBERTON 6-A,AKA,Northeast,Cleveland,1171,372,31.767719897523484
Summit,BARBERTON 6-B,AKC,Northeast,Cleveland,1187,551,46.4195450716091
Summit,CUY FALLS 1-A,AKF,Northeast,Cleveland,1068,365,34.176029962546814
Summit,CUY FALLS 1-B,AKG,Northeast,Cleveland,1076,455,42.28624535315985
Summit,CUY FALLS 1-C,AKJ,Northeast,Cleveland,1072,389,36.28731343283582
Summit,CUY FALLS 2-A,AKO,Northeast,Cleveland,1114,588,52.782764811490125
Summit,CUY FALLS 2-B,AKP,Northeast,Cleveland,1114,457,41.02333931777379
Summit,CUY FALLS 2-C,AKS,Northeast,Cleveland,1098,576,52.459016393442624
Summit,CUY FALLS 3-A,AKV,Northeast,Cleveland,1004,491,48.90438247011952
Summit,CUY FALLS 3-B,AKW,Northeast,Cleveland,977,412,42.16990788126919
Summit,CUY FALLS 3-C,AKZ,Northeast,Cleveland,963,454,47.14434060228453
Summit,CUY FALLS 3-D,ALA,Northeast,Cleveland,979,542,55.362614913176714
Summit,CUY FALLS 4-A,ALE,Northeast,Cleveland,1067,463,43.39268978444236
Summit,CUY FALLS 4-B,ALF,Northeast,Cleveland,1088,516,47.4264705882353
Summit,CUY FALLS 4-C,ALH,Northeast,Cleveland,1069,487,45.55659494855005
Summit,CUY FALLS 5-A,ALN,Northeast,Cleveland,1025,266,25.951219512195124
Summit,CUY FALLS 5-B,ALO,Northeast,Cleveland,1035,512,49.468599033816425
Summit,CUY FALLS 5-C,ALP,Northeast,Cleveland,1044,478,45.78544061302682
Summit,CUY FALLS 5-D,ALQ,Northeast,Cleveland,1017,486,47.78761061946903
Summit,CUY FALLS 6-A,ALV,Northeast,Cleveland,1013,444,43.83020730503455
Summit,CUY FALLS 6-B,ALW,Northeast,Cleveland,1063,489,46.001881467544685
Summit,CUY FALLS 6-C,ALY,Northeast,Cleveland,1014,449,44.28007889546351
Summit,CUY FALLS 7-A,AMC,Northeast,Cleveland,1029,327,31.778425655976676
Summit,CUY FALLS 7-B,AME,Northeast,Cleveland,1035,408,39.42028985507246
Summit,CUY FALLS 7-C,AMG,Northeast,Cleveland,1070,454,42.429906542056074
Summit,CUY FALLS 7-D,AMH,Northeast,Cleveland,1056,474,44.88636363636363
Summit,CUY FALLS 8-A,AMJ,Northeast,Cleveland,984,540,54.8780487804878
Summit,CUY FALLS 8-B,AMK,Northeast,Cleveland,990,474,47.878787878787875
Summit,CUY FALLS 8-C,AMM,Northeast,Cleveland,942,473,50.21231422505308
Summit,CUY FALLS 8-D,AMN,Northeast,Cleveland,978,542,55.41922290388548
Summit,CUY FALLS 8-E,AMO,Northeast,Cleveland,1018,506,49.70530451866405
Summit,FAIRLAWN 1-A,AMS,Northeast,Cleveland,929,500,53.821313240043054
Summit,FAIRLAWN 2-A,AMU,Northeast,Cleveland,1045,588,56.26794258373206
Summit,FAIRLAWN 3-A,AMW,Northeast,Cleveland,949,464,48.893572181243414
Summit,FAIRLAWN 4-A,AMY,Northeast,Cleveland,788,318,40.35532994923858
Summit,FAIRLAWN 5-A,ANA,Northeast,Cleveland,916,386,42.13973799126637
Summit,GREEN 1-A,ANC,Northeast,Cleveland,1012,389,38.43873517786561
Summit,MACEDONIA A,ANE,Northeast,Cleveland,1018,495,48.62475442043222
Summit,MACEDONIA B,ANG,Northeast,Cleveland,1028,461,44.8443579766537
Summit,MACEDONIA C,ANH,Northeast,Cleveland,1033,548,53.04937076476283
Summit,MACEDONIA D,ANI,Northeast,Cleveland,1011,499,49.35707220573689
Summit,MACEDONIA E,ANJ,Northeast,Cleveland,1033,538,52.08131655372701
Summit,MACEDONIA F,ANK,Northeast,Cleveland,996,508,51.00401606425703
Summit,NORTON 1-A,ANO,Northeast,Cleveland,1031,509,49.369544131910764
Summit,NORTON 1-B,ANP,Northeast,Cleveland,1011,488,48.269040553907026
Summit,NORTON 2-A,ANS,Northeast,Cleveland,973,400,41.109969167523126
Summit,NORTON 2-B,ANU,Northeast,Cleveland,1165,510,43.776824034334766
Summit,NORTON 3-A,AOA,Northeast,Cleveland,1019,497,48.773307163886166
Summit,NORTON 3-B,AOC,Northeast,Cleveland,1064,512,48.1203007518797
Summit,STOW 1-A,AOD,Northeast,Cleveland,978,492,50.306748466257666
Summit,STOW 1-B,AOE,Northeast,Cleveland,989,422,42.669362992922146
Summit,STOW 1-C,AOG,Northeast,Cleveland,1011,462,45.6973293768546
Summit,STOW 1-D,AOI,Northeast,Cleveland,1071,519,48.4593837535014
Summit,STOW 1-E,AOJ,Northeast,Cleveland,1037,502,48.40887174541948
Summit,STOW 2-A,AOO,Northeast,Cleveland,1115,542,48.60986547085202
Summit,STOW 2-B,AOP,Northeast,Cleveland,1149,604,52.5674499564839
Summit,STOW 2-C,AOR,Northeast,Cleveland,1034,544,52.61121856866538
Summit,STOW 2-D,AOS,Northeast,Cleveland,1044,524,50.191570881226056
Summit,STOW 2-E,AOT,Northeast,Cleveland,1209,685,56.65839536807279
Summit,STOW 3-A,AOY,Northeast,Cleveland,1289,590,45.77191621411947
Summit,STOW 3-B,AOZ,Northeast,Cleveland,994,464,46.68008048289738
Summit,STOW 3-C,APB,Northeast,Cleveland,994,412,41.4486921529175
Summit,STOW 3-D,APC,Northeast,Cleveland,991,424,42.78506559031282
Summit,STOW 4-A,API,Northeast,Cleveland,1071,495,46.21848739495798
Summit,STOW 4-B,APK,Northeast,Cleveland,992,484,48.79032258064516
Summit,STOW 4-C,APL,Northeast,Cleveland,1066,423,39.68105065666041
Summit,STOW 4-D,APM,Northeast,Cleveland,1064,477,44.830827067669176
Summit,STOW 4-E,APN,Northeast,Cleveland,1092,591,54.120879120879124
Summit,TALLMADGE 1-A,APQ,Northeast,Cleveland,1109,572,51.57799819657349
Summit,TALLMADGE 1-B,APR,Northeast,Cleveland,1035,374,36.13526570048309
Summit,TALLMADGE 1-C,APS,Northeast,Cleveland,1050,474,45.142857142857146
Summit,TALLMADGE 2-A,APV,Northeast,Cleveland,1148,564,49.12891986062718
Summit,TALLMADGE 2-B,APX,Northeast,Cleveland,1095,607,55.4337899543379
Summit,TALLMADGE 2-C,APZ,Northeast,Cleveland,1173,642,54.73145780051151
Summit,TALLMADGE 3-A,AQC,Northeast,Cleveland,1012,489,48.3201581027668
Summit,TALLMADGE 3-B,AQE,Northeast,Cleveland,1049,505,48.14108674928503
Summit,TALLMADGE 3-C,AQF,Northeast,Cleveland,1019,465,45.63297350343474
Summit,TALLMADGE 4-A,AQG,Northeast,Cleveland,1070,403,37.66355140186916
Summit,TALLMADGE 4-B,AQH,Northeast,Cleveland,1124,524,46.619217081850536
Summit,TALLMADGE 4-C,AQI,Northeast,Cleveland,1086,524,48.25046040515654
Summit,TWINSBURG 1-A,AQL,Northeast,Cleveland,910,460,50.54945054945055
Summit,TWINSBURG 1-B,AQN,Northeast,Cleveland,887,439,49.49267192784667
Summit,TWINSBURG 2-A,AQP,Northeast,Cleveland,804,416,51.74129353233831
Summit,TWINSBURG 2-B,AQQ,Northeast,Cleveland,971,489,50.36045314109166
Summit,TWINSBURG 3-A,AQS,Northeast,Cleveland,953,458,48.058761804826865
Summit,TWINSBURG 3-B,AQT,Northeast,Cleveland,984,424,43.08943089430894
Summit,TWINSBURG 4-A,AQV,Northeast,Cleveland,911,522,57.29967069154775
Summit,TWINSBURG 4-B,AQW,Northeast,Cleveland,962,528,54.88565488565489
Summit,TWINSBURG 5-A,AQX,Northeast,Cleveland,877,436,49.71493728620297
Summit,TWINSBURG 5-B,AQY,Northeast,Cleveland,934,391,41.86295503211991
Summit,NORTHFIELD VILL B,AQZ,Northeast,Cleveland,584,180,30.82191780821918
Summit,SILVER LAKE VILL A,ARA,Northeast,Cleveland,507,310,61.1439842209073
Summit,BATH TWP A,ARB,Northeast,Cleveland,995,513,51.55778894472362
Summit,SILVER LAKE VILL C,ARC,Northeast,Cleveland,530,316,59.62264150943396
Summit,BATH TWP B,ARD,Northeast,Cleveland,987,524,53.09017223910841
Summit,BATH TWP C,ARE,Northeast,Cleveland,953,573,60.125918153200416
Summit,BATH TWP D,ARH,Northeast,Cleveland,1252,693,55.35143769968051
Summit,BATH TWP E,ARI,Northeast,Cleveland,928,541,58.297413793103445
Summit,BATH TWP F,ARK,Northeast,Cleveland,966,513,53.1055900621118
Summit,PENINSULA VILL,ARO,Northeast,Cleveland,428,256,59.81308411214953
Summit,BOSTON TWP,ARP,Northeast,Cleveland,545,271,49.72477064220183
Summit,BOSTON HTS VILL,ARR,Northeast,Cleveland,1068,538,50.37453183520599
Summit,CLINTON VILL,ARS,Northeast,Cleveland,861,413,47.96747967479675
Summit,COPLEY TWP A,ARW,Northeast,Cleveland,1223,551,45.05314799672935
Summit,COPLEY TWP B,ARX,Northeast,Cleveland,1233,536,43.47120843471208
Summit,COPLEY TWP C,ARY,Northeast,Cleveland,1068,459,42.97752808988764
Summit,LAKEMORE VILL A,ARZ,Northeast,Cleveland,958,314,32.77661795407098
Summit,LAKEMORE VILL B,ASA,Northeast,Cleveland,1039,406,39.07603464870068
Summit,COPLEY TWP D,ASD,Northeast,Cleveland,1022,532,52.054794520547944
Summit,COPLEY TWP E,ASE,Northeast,Cleveland,1065,551,51.737089201877936
Summit,COPLEY TWP F,ASF,Northeast,Cleveland,1108,510,46.02888086642599
Summit,COPLEY TWP G,ASG,Northeast,Cleveland,1032,551,53.39147286821706
Summit,COPLEY TWP H,ASH,Northeast,Cleveland,1055,556,52.70142180094787
Summit,COVENTRY TWP A,ASI,Northeast,Cleveland,1004,352,35.059760956175296
Summit,COVENTRY TWP B,ASK,Northeast,Cleveland,1033,463,44.820909970958375
Summit,COVENTRY TWP C,ASL,Northeast,Cleveland,1017,439,43.1661750245821
Summit,COVENTRY TWP D,ASO,Northeast,Cleveland,999,403,40.34034034034034
Summit,COVENTRY TWP E,ASP,Northeast,Cleveland,1006,367,36.48111332007952
Summit,COVENTRY TWP F,ASR,Northeast,Cleveland,1031,399,38.700290979631426
Summit,NEW FRANKLIN 1-A,ASW,Northeast,Cleveland,790,338,42.78481012658228
Summit,NEW FRANKLIN 2-A,ASZ,Northeast,Cleveland,880,388,44.09090909090909
Summit,NEW FRANKLIN 2-B,ATA,Northeast,Cleveland,866,390,45.03464203233256
Summit,NEW FRANKLIN 1-B,ATB,Northeast,Cleveland,824,376,45.63106796116505
Summit,NEW FRANKLIN 3-A,ATC,Northeast,Cleveland,895,410,45.81005586592179
Summit,NORTON 4-A,ATE,Northeast,Cleveland,919,383,41.67573449401523
Summit,NEW FRANKLIN 3-B,ATF,Northeast,Cleveland,863,415,48.08806488991889
Summit,NORTON 4-B,ATG,Northeast,Cleveland,928,375,40.40948275862069
Summit,MOGADORE VILL A,ATN,Northeast,Cleveland,905,417,46.07734806629834
Summit,MOGADORE VILL B,ATO,Northeast,Cleveland,870,384,44.13793103448276
Summit,MUNROE FALLS 2-A,ATS,Northeast,Cleveland,1287,608,47.24164724164724
Summit,MUNROE FALLS 3-A,ATV,Northeast,Cleveland,1143,654,57.21784776902887
Summit,MUNROE FALLS 1-A,ATW,Northeast,Cleveland,1284,638,49.68847352024922
Summit,NORTHFIELD VILL C,ATZ,Northeast,Cleveland,561,250,44.563279857397504
Summit,NORTHFIELD VILL A,AUA,Northeast,Cleveland,622,224,36.01286173633441
Summit,NORTHFIELD VILL D,AUB,Northeast,Cleveland,514,190,36.96498054474708
Summit,NFLD CTR TWP A,AUE,Northeast,Cleveland,1070,548,51.21495327102804
Summit,NFLD CTR TWP B,AUF,Northeast,Cleveland,1055,569,53.93364928909953
Summit,NFLD CTR TWP C,AUG,Northeast,Cleveland,1070,516,48.22429906542056
Summit,REMINDERVILLE A,AUI,Northeast,Cleveland,1169,493,42.17279726261762
Summit,REMINDERVILLE B,AUJ,Northeast,Cleveland,1143,588,51.44356955380577
Summit,RICHFIELD TWP Y,AUL,Northeast,Cleveland,1034,554,53.57833655705996
Summit,RICHFIELD TWP Z,AUM,Northeast,Cleveland,1107,594,53.65853658536585
Summit,RICHFIELD VILL A,AUN,Northeast,Cleveland,930,486,52.25806451612903
Summit,RICHFIELD VILL B,AUQ,Northeast,Cleveland,957,532,55.59038662486938
Summit,SAGAMORE HILLS TWP A,AUS,Northeast,Cleveland,47,3,6.382978723404255
Summit,SAGAMORE HILLS TWP B,AUT,Northeast,Cleveland,935,476,50.90909090909091
Summit,SAGAMORE HILLS TWP C,AUU,Northeast,Cleveland,948,512,54.0084388185654
Summit,SAGAMORE HILLS TWP D,AUX,Northeast,Cleveland,866,481,55.54272517321016
Summit,SAGAMORE HILLS TWP E,AUY,Northeast,Cleveland,898,487,54.23162583518931
Summit,SAGAMORE HILLS TWP F,AUZ,Northeast,Cleveland,926,515,55.61555075593952
Summit,SAGAMORE HILLS TWP G,AVC,Northeast,Cleveland,891,423,47.474747474747474
Summit,SILVER LAKE VILL D,AVF,Northeast,Cleveland,525,300,57.142857142857146
Summit,SILVER LAKE VILL B,AVG,Northeast,Cleveland,524,305,58.20610687022901
Summit,SPRINGFIELD TWP A,AVH,Northeast,Cleveland,1010,328,32.475247524752476
Summit,SPRINGFIELD TWP B,AVI,Northeast,Cleveland,998,355,35.57114228456914
Summit,SPRINGFIELD TWP C,AVK,Northeast,Cleveland,1029,358,34.7910592808552
Summit,SPRINGFIELD TWP D,AVN,Northeast,Cleveland,1002,371,37.025948103792416
Summit,SPRINGFIELD TWP E,AVO,Northeast,Cleveland,1050,483,46
Summit,SPRINGFIELD TWP F,AVS,Northeast,Cleveland,1023,436,42.619745845552295
Summit,SPRINGFIELD TWP G,AVT,Northeast,Cleveland,1067,500,46.860356138706656
Summit,TWINSBURG TWP A,AVX,Northeast,Cleveland,895,297,33.184357541899445
Summit,TWINSBURG TWP B,AVY,Northeast,Cleveland,877,442,50.39908779931585
Summit,GREEN 1-B,AVZ,Northeast,Cleveland,1092,468,42.857142857142854
Summit,GREEN 1-C,AWA,Northeast,Cleveland,1037,494,47.6374156219865
Summit,GREEN 1-D,AWB,Northeast,Cleveland,1030,406,39.41747572815534
Summit,GREEN 2-A,AWH,Northeast,Cleveland,912,381,41.776315789473685
Summit,GREEN 2-B,AWI,Northeast,Cleveland,926,395,42.65658747300216
Summit,GREEN 2-C,AWJ,Northeast,Cleveland,887,356,40.135287485907554
Summit,GREEN 2-D,AWK,Northeast,Cleveland,906,400,44.150110375275936
Summit,GREEN 3-A,AWM,Northeast,Cleveland,980,462,47.142857142857146
Summit,GREEN 3-B,AWN,Northeast,Cleveland,1008,539,53.47222222222222
Summit,GREEN 3-C,AWP,Northeast,Cleveland,987,509,51.570415400202634
Summit,GREEN 3-D,AWQ,Northeast,Cleveland,962,446,46.36174636174636
Summit,GREEN 4-A,AWU,Northeast,Cleveland,920,433,47.06521739130435
Summit,GREEN 4-B,AWV,Northeast,Cleveland,928,383,41.27155172413793
Summit,GREEN 4-C,AWX,Northeast,Cleveland,922,472,51.19305856832972
Summit,GREEN 4-D,AWY,Northeast,Cleveland,939,373,39.72310969116081
Summit,HUDSON 1-A,AXA,Northeast,Cleveland,966,554,57.34989648033126
Summit,HUDSON 1-B,AXB,Northeast,Cleveland,904,475,52.54424778761062
Summit,HUDSON 1-C,AXC,Northeast,Cleveland,962,504,52.39085239085239
Summit,HUDSON 2-A,AXH,Northeast,Cleveland,667,372,55.77211394302849
Summit,HUDSON 2-B,AXI,Northeast,Cleveland,784,476,60.714285714285715
Summit,HUDSON 2-C,AXJ,Northeast,Cleveland,645,400,62.01550387596899
Summit,HUDSON 3-A,AXO,Northeast,Cleveland,1126,630,55.95026642984014
Summit,HUDSON 3-B,AXQ,Northeast,Cleveland,1046,589,56.30975143403442
Summit,HUDSON 3-C,AXS,Northeast,Cleveland,1083,527,48.661126500461684
Summit,HUDSON 4-A,AXV,Northeast,Cleveland,1087,512,47.102115915363385
Summit,HUDSON 4-B,AXX,Northeast,Cleveland,1087,649,59.70561177552898
Summit,HUDSON 4-C,AYA,Northeast,Cleveland,1134,628,55.379188712522044
Summit,NEW FRANKLIN 4-B,AYD,Northeast,Cleveland,1083,426,39.335180055401665
Summit,NEW FRANKLIN 4-A,AYE,Northeast,Cleveland,1130,451,39.91150442477876
Summit,COPLEY TWP I,AYH,Northeast,Cleveland,1046,520,49.7131931166348
Summit,HUDSON 1-D,AYI,Northeast,Cleveland,909,543,59.73597359735974
Summit,AKRON 1-L,AYJ,Northeast,Cleveland,696,63,9.051724137931034
Summit,AKRON 2-H,AYL,Northeast,Cleveland,1131,276,24.40318302387268
Summit,AKRON 2-I,AYM,Northeast,Cleveland,897,185,20.624303232998884
Summit,AKRON 2-J,AYN,Northeast,Cleveland,911,255,27.991218441273325
Summit,AKRON 3-J,AYR,Northeast,Cleveland,1097,129,11.759343664539653
Summit,AKRON 3-K,AYS,Northeast,Cleveland,898,125,13.919821826280623
Summit,AKRON 3-L,AYT,Northeast,Cleveland,946,115,12.156448202959831
Summit,AKRON 4-K,AYW,Northeast,Cleveland,991,357,36.02421796165489
Summit,AKRON 4-L,AYX,Northeast,Cleveland,985,274,27.81725888324873
Summit,AKRON 4-M,AYY,Northeast,Cleveland,977,231,23.643807574206754
Summit,AKRON 4-N,AYZ,Northeast,Cleveland,817,245,29.987760097919217
Summit,AKRON 5-I,AZC,Northeast,Cleveland,960,152,15.833333333333334
Summit,AKRON 5-J,AZD,Northeast,Cleveland,986,195,19.776876267748477
Summit,AKRON 5-K,AZE,Northeast,Cleveland,977,223,22.824974411463664
Summit,AKRON 5-L,AZF,Northeast,Cleveland,960,90,9.375
Summit,AKRON 6-K,AZI,Northeast,Cleveland,1030,328,31.844660194174757
Summit,AKRON 6-L,AZJ,Northeast,Cleveland,979,236,24.106230847803882
Summit,AKRON 7-J,AZL,Northeast,Cleveland,1072,324,30.223880597014926
Summit,AKRON 7-K,AZM,Northeast,Cleveland,1049,450,42.89799809342231
Summit,AKRON 8-N,AZP,Northeast,Cleveland,904,442,48.89380530973451
Summit,AKRON 8-O,AZQ,Northeast,Cleveland,913,549,60.13143483023001
Summit,AKRON 8-P,AZR,Northeast,Cleveland,923,557,60.346695557963166
Summit,AKRON 9-I,AZT,Northeast,Cleveland,1113,310,27.852650494159928
Summit,AKRON 9-J,AZU,Northeast,Cleveland,949,318,33.50895679662803
Summit,AKRON 10-I,AZW,Northeast,Cleveland,1028,306,29.766536964980546
Summit,AKRON 10-J,AZX,Northeast,Cleveland,1074,289,26.90875232774674
Summit,AKRON 10-K,AZY,Northeast,Cleveland,1010,230,22.77227722772277
Summit,BARBERTON 1-C,BAB,Northeast,Cleveland,820,248,30.24390243902439
Summit,BARBERTON 2-C,BAC,Northeast,Cleveland,886,390,44.01805869074492
Summit,CUY FALLS 1-D,BAG,Northeast,Cleveland,1101,361,32.788374205267935
Summit,CUY FALLS 2-D,BAH,Northeast,Cleveland,1077,436,40.48282265552461
Summit,CUY FALLS 3-E,BAJ,Northeast,Cleveland,975,556,57.02564102564103
Summit,CUY FALLS 4-D,BAK,Northeast,Cleveland,1058,522,49.338374291115315
Summit,CUY FALLS 6-D,BAN,Northeast,Cleveland,1000,470,47
Summit,GREEN 1-E,BAR,Northeast,Cleveland,1004,352,35.059760956175296
Summit,GREEN 2-E,BAS,Northeast,Cleveland,953,427,44.805876180482684
Summit,GREEN 3-E,BAT,Northeast,Cleveland,984,466,47.357723577235774
Summit,GREEN 4-E,BAU,Northeast,Cleveland,913,418,45.78313253012048
Summit,HUDSON 1-E,BAV,Northeast,Cleveland,927,528,56.957928802588995
Summit,HUDSON 2-D,BAW,Northeast,Cleveland,1314,686,52.207001522070016
Summit,HUDSON 2-E,BAX,Northeast,Cleveland,1213,592,48.804616652926626
Summit,HUDSON 3-E,BAZ,Northeast,Cleveland,1101,578,52.497729336966394
Summit,HUDSON 4-E,BBB,Northeast,Cleveland,1121,645,57.537912578055305
Summit,MACEDONIA G,BBC,Northeast,Cleveland,992,419,42.23790322580645
Summit,MACEDONIA H,BBD,Northeast,Cleveland,928,453,48.814655172413794
Summit,MACEDONIA I,BBE,Northeast,Cleveland,982,514,52.342158859470466
Summit,NEW FRANKLIN 1-C,BBL,Northeast,Cleveland,759,345,45.45454545454545
Summit,NEW FRANKLIN 2-C,BBM,Northeast,Cleveland,859,370,43.07334109429569
Summit,NEW FRANKLIN 3-C,BBN,Northeast,Cleveland,847,392,46.28099173553719
Summit,STOW 1-F,BBS,Northeast,Cleveland,1060,583,55
Summit,STOW 2-F,BBU,Northeast,Cleveland,1083,543,50.13850415512465
Summit,STOW 3-E,BBW,Northeast,Cleveland,980,471,48.06122448979592
Summit,STOW 4-F,BBY,Northeast,Cleveland,1244,673,54.09967845659164
Summit,TWINSBURG 1-C,BCE,Northeast,Cleveland,838,362,43.198090692124104
Summit,TWINSBURG 2-C,BCF,Northeast,Cleveland,1058,530,50.0945179584121
Summit,TWINSBURG 3-C,BCG,Northeast,Cleveland,977,503,51.48413510747185
Summit,TWINSBURG 4-C,BCH,Northeast,Cleveland,912,325,35.6359649122807
Summit,TWINSBURG 5-C,BCI,Northeast,Cleveland,962,467,48.54469854469855
Summit,REMINDERVILLE C,BCJ,Northeast,Cleveland,1085,534,49.21658986175115
Summit,RICHFIELD VILL C,BCK,Northeast,Cleveland,988,513,51.92307692307692
Summit,BATH TWP G,BCL,Northeast,Cleveland,945,515,54.4973544973545
Summit,BATH TWP H,BCM,Northeast,Cleveland,923,528,57.20476706392199
Summit,COPLEY TWP J,BCN,Northeast,Cleveland,1076,416,38.66171003717472
Summit,COPLEY TWP K,BCO,Northeast,Cleveland,1053,507,48.148148148148145
Summit,COPLEY TWP L,BCP,Northeast,Cleveland,1056,510,48.29545454545455
Summit,COVENTRY TWP G,BCQ,Northeast,Cleveland,983,422,42.92980671414038
Summit,NFLD CTR TWP D,BCS,Northeast,Cleveland,1032,488,47.286821705426355
Summit,SAGAMORE HILLS TWP H,BCU,Northeast,Cleveland,886,510,57.56207674943567
Summit,SAGAMORE HILLS TWP I,BCV,Northeast,Cleveland,982,540,54.989816700611
Summit,SAGAMORE HILLS TWP J,BCW,Northeast,Cleveland,946,557,58.879492600422836
Summit,SPRINGFIELD TWP H,BCX,Northeast,Cleveland,984,376,38.21138211382114
Summit,SPRINGFIELD TWP I,BCY,Northeast,Cleveland,1008,510,50.595238095238095
Summit,TWINSBURG TWP C,BDA,Northeast,Cleveland,921,439,47.66558089033659
Trumbull,GIRARD CITY 1A,AAA,Northeast,Youngstown,787,423,53.748411689961884
Trumbull,GIRARD CITY 1B,AAB,Northeast,Youngstown,754,266,35.278514588859416
Trumbull,GIRARD CITY 2A,AAE,Northeast,Youngstown,852,349,40.96244131455399
Trumbull,GIRARD CITY 2B,AAF,Northeast,Youngstown,918,290,31.59041394335512
Trumbull,GIRARD CITY 3A,AAI,Northeast,Youngstown,775,186,24
Trumbull,GIRARD CITY 3D,AAL,Northeast,Youngstown,827,271,32.769044740024185
Trumbull,GIRARD CITY 4A,AAM,Northeast,Youngstown,655,190,29.00763358778626
Trumbull,GIRARD CITY 4C,AAO,Northeast,Youngstown,689,167,24.238026124818578
Trumbull,HUBBARD CITY 1A,AAQ,Northeast,Youngstown,602,279,46.34551495016611
Trumbull,HUBBARD CITY 1B,AAR,Northeast,Youngstown,600,247,41.166666666666664
Trumbull,HUBBARD CITY 2B,AAT,Northeast,Youngstown,845,359,42.485207100591715
Trumbull,HUBBARD CITY 2C,AAU,Northeast,Youngstown,870,388,44.59770114942529
Trumbull,HUBBARD CITY 3A,AAW,Northeast,Youngstown,608,196,32.23684210526316
Trumbull,HUBBARD CITY 3B,AAX,Northeast,Youngstown,580,205,35.3448275862069
Trumbull,HUBBARD CITY 4A,AAZ,Northeast,Youngstown,575,209,36.34782608695652
Trumbull,HUBBARD CITY 4B,ABA,Northeast,Youngstown,727,268,36.86382393397524
Trumbull,NILES CITY 1A,ABD,Northeast,Youngstown,791,334,42.22503160556258
Trumbull,NILES CITY 1C,ABF,Northeast,Youngstown,1067,328,30.740393626991565
Trumbull,NILES CITY 1D,ABG,Northeast,Youngstown,986,302,30.628803245436107
Trumbull,NILES CITY 2A,ABJ,Northeast,Youngstown,1017,444,43.657817109144545
Trumbull,NILES CITY 2B,ABK,Northeast,Youngstown,824,368,44.66019417475728
Trumbull,NILES CITY 2C,ABL,Northeast,Youngstown,936,368,39.31623931623932
Trumbull,NILES CITY 2E,ABN,Northeast,Youngstown,711,277,38.9592123769339
Trumbull,NILES CITY 3A,ABP,Northeast,Youngstown,896,305,34.04017857142857
Trumbull,NILES CITY 3C,ABR,Northeast,Youngstown,946,218,23.044397463002113
Trumbull,NILES CITY 3D,ABS,Northeast,Youngstown,996,293,29.417670682730925
Trumbull,NILES CITY 4A,ABX,Northeast,Youngstown,835,231,27.664670658682635
Trumbull,NILES CITY 4C,ABZ,Northeast,Youngstown,867,261,30.103806228373703
Trumbull,NILES CITY 4D,ACA,Northeast,Youngstown,1045,309,29.56937799043062
Trumbull,WARREN CITY 1A,ACF,Northeast,Youngstown,1165,413,35.45064377682404
